ward,precinct,total,"Alfred M. Swanson, Jr.","Alfred M. Swanson, Jr. Percent",Denise Marie Nalley,Denise Marie Nalley Percent,Elizabeth Mary Hayes,Elizabeth Mary Hayes Percent,Joan Marie Kubalanza,Joan Marie Kubalanza Percent,Peter J. Vilkelis,Peter J. Vilkelis Percent,Brian J. Stephenson,Brian J. Stephenson Percent,precinct_id
45,41,59,7,11.86,10,16.95,19,32.2,10,16.95,7,11.86,6,10.17,45041
45,42,81,13,16.05,13,16.05,22,27.16,12,14.81,13,16.05,8,9.88,45042
45,43,60,17,28.33,8,13.33,15,25.0,8,13.33,8,13.33,4,6.67,45043
45,44,79,14,17.72,14,17.72,20,25.32,14,17.72,11,13.92,6,7.59,45044
45,45,73,10,13.7,11,15.07,17,23.29,15,20.55,11,15.07,9,12.33,45045
45,46,113,16,14.16,21,18.58,33,29.2,15,13.27,20,17.7,8,7.08,45046
45,47,63,13,20.63,11,17.46,17,26.98,9,14.29,8,12.7,5,7.94,45047
45,48,99,17,17.17,11,11.11,42,42.42,8,8.08,12,12.12,9,9.09,45048
45,49,86,26,30.23,6,6.98,25,29.07,11,12.79,11,12.79,7,8.14,45049
45,50,68,13,19.12,6,8.82,22,32.35,13,19.12,6,8.82,8,11.76,45050
45,51,81,16,19.75,17,20.99,13,16.05,10,12.35,15,18.52,10,12.35,45051
45,52,76,14,18.42,9,11.84,22,28.95,9,11.84,12,15.79,10,13.16,45052
45,53,55,11,20.0,7,12.73,13,23.64,7,12.73,14,25.45,3,5.45,45053
46,1,139,33,23.74,7,5.04,35,25.18,25,17.99,31,22.3,8,5.76,46001
46,2,67,16,23.88,6,8.96,11,16.42,13,19.4,12,17.91,9,13.43,46002
46,3,71,15,21.13,8,11.27,26,36.62,12,16.9,3,4.23,7,9.86,46003
46,4,53,12,22.64,2,3.77,14,26.42,5,9.43,8,15.09,12,22.64,46004
46,5,34,6,17.65,1,2.94,10,29.41,4,11.76,8,23.53,5,14.71,46005
46,6,70,14,20.0,13,18.57,17,24.29,9,12.86,11,15.71,6,8.57,46006
46,7,44,15,34.09,3,6.82,5,11.36,8,18.18,10,22.73,3,6.82,46007
46,8,67,12,17.91,8,11.94,28,41.79,6,8.96,5,7.46,8,11.94,46008
46,9,53,9,16.98,8,15.09,6,11.32,13,24.53,9,16.98,8,15.09,46009
46,10,37,5,13.51,0,0.0,9,24.32,9,24.32,7,18.92,7,18.92,46010
46,11,65,13,20.0,7,10.77,12,18.46,9,13.85,10,15.38,14,21.54,46011
46,12,69,17,24.64,4,5.8,14,20.29,10,14.49,11,15.94,13,18.84,46012
46,13,54,10,18.52,4,7.41,15,27.78,8,14.81,11,20.37,6,11.11,46013
46,14,49,13,26.53,10,20.41,4,8.16,8,16.33,8,16.33,6,12.24,46014
46,15,78,25,32.05,10,12.82,14,17.95,4,5.13,15,19.23,10,12.82,46015
46,16,60,11,18.33,8,13.33,11,18.33,7,11.67,10,16.67,13,21.67,46016
46,17,112,23,20.54,8,7.14,19,16.96,16,14.29,32,28.57,14,12.5,46017
46,18,127,25,19.69,11,8.66,20,15.75,26,20.47,31,24.41,14,11.02,46018
46,19,73,23,31.51,3,4.11,10,13.7,14,19.18,15,20.55,8,10.96,46019
46,20,70,11,15.71,13,18.57,22,31.43,9,12.86,4,5.71,11,15.71,46020
46,21,18,4,22.22,2,11.11,3,16.67,4,22.22,4,22.22,1,5.56,46021
46,22,65,17,26.15,7,10.77,17,26.15,4,6.15,7,10.77,13,20.0,46022
46,23,68,13,19.12,12,17.65,21,30.88,6,8.82,8,11.76,8,11.76,46023
46,24,33,8,24.24,1,3.03,7,21.21,3,9.09,9,27.27,5,15.15,46024
46,25,72,13,18.06,10,13.89,12,16.67,17,23.61,7,9.72,13,18.06,46025
46,26,66,13,19.7,6,9.09,27,40.91,7,10.61,7,10.61,6,9.09,46026
46,27,67,11,16.42,12,17.91,24,35.82,7,10.45,4,5.97,9,13.43,46027
46,28,71,11,15.49,4,5.63,21,29.58,8,11.27,19,26.76,8,11.27,46028
46,29,68,15,22.06,5,7.35,12,17.65,5,7.35,21,30.88,10,14.71,46029
46,30,84,18,21.43,7,8.33,26,30.95,15,17.86,7,8.33,11,13.1,46030
46,31,92,22,23.91,9,9.78,17,18.48,12,13.04,23,25.0,9,9.78,46031
46,32,65,20,30.77,12,18.46,18,27.69,5,7.69,6,9.23,4,6.15,46032
46,33,74,18,24.32,4,5.41,12,16.22,13,17.57,18,24.32,9,12.16,46033
46,34,74,17,22.97,10,13.51,22,29.73,7,9.46,11,14.86,7,9.46,46034
46,35,92,19,20.65,13,14.13,20,21.74,11,11.96,18,19.57,11,11.96,46035
46,36,78,16,20.51,9,11.54,16,20.51,9,11.54,20,25.64,8,10.26,46036
46,37,64,8,12.5,14,21.88,20,31.25,10,15.63,3,4.69,9,14.06,46037
46,38,64,19,29.69,9,14.06,21,32.81,7,10.94,1,1.56,7,10.94,46038
46,39,96,29,30.21,8,8.33,14,14.58,15,15.63,18,18.75,12,12.5,46039
46,40,47,12,25.53,8,17.02,16,34.04,1,2.13,3,6.38,7,14.89,46040
46,41,64,16,25.0,8,12.5,18,28.13,7,10.94,8,12.5,7,10.94,46041
46,42,89,22,24.72,9,10.11,26,29.21,13,14.61,5,5.62,14,15.73,46042
46,43,102,19,18.63,9,8.82,16,15.69,21,20.59,21,20.59,16,15.69,46043
46,44,62,9,14.52,15,24.19,21,33.87,3,4.84,11,17.74,3,4.84,46044
46,45,64,12,18.75,9,14.06,11,17.19,13,20.31,16,25.0,3,4.69,46045
47,1,63,23,36.51,6,9.52,14,22.22,10,15.87,7,11.11,3,4.76,47001
47,2,71,15,21.13,11,15.49,12,16.9,15,21.13,11,15.49,7,9.86,47002
47,3,113,19,16.81,17,15.04,31,27.43,15,13.27,13,11.5,18,15.93,47003
47,4,78,15,19.23,8,10.26,17,21.79,12,15.38,18,23.08,8,10.26,47004
47,5,70,16,22.86,9,12.86,11,15.71,18,25.71,9,12.86,7,10.0,47005
47,6,65,13,20.0,6,9.23,12,18.46,13,20.0,13,20.0,8,12.31,47006
47,7,72,17,23.61,8,11.11,12,16.67,10,13.89,19,26.39,6,8.33,47007
47,8,65,20,30.77,1,1.54,13,20.0,11,16.92,15,23.08,5,7.69,47008
47,9,46,6,13.04,5,10.87,15,32.61,5,10.87,11,23.91,4,8.7,47009
47,10,41,8,19.51,1,2.44,7,17.07,10,24.39,10,24.39,5,12.2,47010
47,11,104,43,41.35,9,8.65,18,17.31,13,12.5,14,13.46,7,6.73,47011
47,12,52,10,19.23,3,5.77,16,30.77,10,19.23,6,11.54,7,13.46,47012
47,13,93,26,27.96,12,12.9,9,9.68,13,13.98,20,21.51,13,13.98,47013
47,14,57,6,10.53,2,3.51,12,21.05,14,24.56,20,35.09,3,5.26,47014
47,15,79,17,21.52,5,6.33,22,27.85,13,16.46,14,17.72,8,10.13,47015
47,16,80,22,27.5,9,11.25,15,18.75,10,12.5,10,12.5,14,17.5,47016
47,17,59,12,20.34,6,10.17,10,16.95,11,18.64,11,18.64,9,15.25,47017
47,18,67,11,16.42,3,4.48,9,13.43,16,23.88,23,34.33,5,7.46,47018
47,19,117,50,42.74,9,7.69,15,12.82,12,10.26,20,17.09,11,9.4,47019
47,20,77,24,31.17,5,6.49,10,12.99,16,20.78,14,18.18,8,10.39,47020
47,21,70,19,27.14,4,5.71,11,15.71,10,14.29,18,25.71,8,11.43,47021
47,22,60,16,26.67,4,6.67,10,16.67,13,21.67,15,25.0,2,3.33,47022
47,23,40,16,40.0,0,0.0,6,15.0,8,20.0,10,25.0,0,0.0,47023
47,24,52,5,9.62,4,7.69,10,19.23,16,30.77,13,25.0,4,7.69,47024
47,25,69,18,26.09,5,7.25,13,18.84,7,10.14,19,27.54,7,10.14,47025
47,26,81,24,29.63,4,4.94,15,18.52,22,27.16,9,11.11,7,8.64,47026
47,27,40,6,15.0,2,5.0,6,15.0,19,47.5,3,7.5,4,10.0,47027
47,28,68,17,25.0,4,5.88,13,19.12,10,14.71,22,32.35,2,2.94,47028
47,29,72,10,13.89,4,5.56,25,34.72,9,12.5,16,22.22,8,11.11,47029
47,30,84,25,29.76,4,4.76,22,26.19,14,16.67,10,11.9,9,10.71,47030
47,31,72,21,29.17,9,12.5,10,13.89,14,19.44,15,20.83,3,4.17,47031
47,32,68,22,32.35,6,8.82,11,16.18,10,14.71,5,7.35,14,20.59,47032
47,33,72,16,22.22,6,8.33,8,11.11,13,18.06,18,25.0,11,15.28,47033
47,34,83,13,15.66,8,9.64,20,24.1,17,20.48,16,19.28,9,10.84,47034
47,35,70,14,20.0,4,5.71,18,25.71,10,14.29,23,32.86,1,1.43,47035
47,36,86,24,27.91,4,4.65,16,18.6,16,18.6,18,20.93,8,9.3,47036
47,37,82,18,21.95,10,12.2,18,21.95,12,14.63,16,19.51,8,9.76,47037
47,38,61,12,19.67,3,4.92,15,24.59,11,18.03,14,22.95,6,9.84,47038
47,39,65,12,18.46,4,6.15,14,21.54,9,13.85,19,29.23,7,10.77,47039
47,40,38,7,18.42,4,10.53,3,7.89,5,13.16,13,34.21,6,15.79,47040
47,41,107,31,28.97,8,7.48,21,19.63,18,16.82,16,14.95,13,12.15,47041
47,42,47,10,21.28,1,2.13,10,21.28,15,31.91,6,12.77,5,10.64,47042
47,43,85,12,14.12,9,10.59,20,23.53,15,17.65,15,17.65,14,16.47,47043
47,44,66,10,15.15,8,12.12,23,34.85,5,7.58,12,18.18,8,12.12,47044
47,45,77,18,23.38,7,9.09,9,11.69,12,15.58,15,19.48,16,20.78,47045
47,46,33,7,21.21,4,12.12,3,9.09,8,24.24,6,18.18,5,15.15,47046
47,47,50,10,20.0,3,6.0,4,8.0,11,22.0,19,38.0,3,6.0,47047
47,48,24,6,25.0,4,16.67,6,25.0,3,12.5,3,12.5,2,8.33,47048
47,49,35,4,11.43,9,25.71,6,17.14,9,25.71,5,14.29,2,5.71,47049
47,50,43,11,25.58,4,9.3,12,27.91,2,4.65,7,16.28,7,16.28,47050
48,1,77,19,24.68,7,9.09,14,18.18,11,14.29,17,22.08,9,11.69,48001
48,2,83,25,30.12,11,13.25,25,30.12,9,10.84,6,7.23,7,8.43,48002
48,3,124,27,21.77,20,16.13,34,27.42,14,11.29,11,8.87,18,14.52,48003
48,4,82,24,29.27,7,8.54,21,25.61,8,9.76,13,15.85,9,10.98,48004
48,5,108,34,31.48,4,3.7,18,16.67,14,12.96,24,22.22,14,12.96,48005
48,6,110,31,28.18,14,12.73,36,32.73,9,8.18,10,9.09,10,9.09,48006
48,7,65,16,24.62,2,3.08,12,18.46,12,18.46,10,15.38,13,20.0,48007
48,8,54,9,16.67,8,14.81,14,25.93,4,7.41,15,27.78,4,7.41,48008
48,9,95,20,21.05,11,11.58,22,23.16,16,16.84,15,15.79,11,11.58,48009
48,10,50,17,34.0,3,6.0,5,10.0,6,12.0,12,24.0,7,14.0,48010
48,11,118,39,33.05,6,5.08,20,16.95,18,15.25,20,16.95,15,12.71,48011
48,12,75,17,22.67,6,8.0,16,21.33,11,14.67,17,22.67,8,10.67,48012
48,13,78,13,16.67,9,11.54,22,28.21,9,11.54,12,15.38,13,16.67,48013
48,14,94,34,36.17,11,11.7,25,26.6,10,10.64,6,6.38,8,8.51,48014
48,15,45,12,26.67,9,20.0,13,28.89,3,6.67,5,11.11,3,6.67,48015
48,16,72,22,30.56,12,16.67,14,19.44,9,12.5,7,9.72,8,11.11,48016
48,17,86,29,33.72,7,8.14,18,20.93,15,17.44,10,11.63,7,8.14,48017
48,18,72,26,36.11,5,6.94,14,19.44,9,12.5,9,12.5,9,12.5,48018
48,19,91,20,21.98,3,3.3,12,13.19,20,21.98,25,27.47,11,12.09,48019
48,20,72,23,31.94,1,1.39,11,15.28,12,16.67,16,22.22,9,12.5,48020
48,21,114,33,28.95,15,13.16,35,30.7,12,10.53,9,7.89,10,8.77,48021
48,22,134,31,23.13,10,7.46,36,26.87,14,10.45,26,19.4,17,12.69,48022
48,23,86,16,18.6,13,15.12,21,24.42,11,12.79,14,16.28,11,12.79,48023
48,24,38,11,28.95,5,13.16,8,21.05,7,18.42,2,5.26,5,13.16,48024
48,25,93,28,30.11,13,13.98,29,31.18,6,6.45,8,8.6,9,9.68,48025
48,26,89,22,24.72,10,11.24,14,15.73,10,11.24,21,23.6,12,13.48,48026
48,27,92,24,26.09,10,10.87,23,25.0,10,10.87,14,15.22,11,11.96,48027
48,28,99,24,24.24,9,9.09,21,21.21,13,13.13,21,21.21,11,11.11,48028
48,29,133,51,38.35,14,10.53,33,24.81,14,10.53,14,10.53,7,5.26,48029
48,30,96,31,32.29,5,5.21,19,19.79,11,11.46,20,20.83,10,10.42,48030
48,31,67,18,26.87,10,14.93,17,25.37,7,10.45,12,17.91,3,4.48,48031
48,32,68,27,39.71,6,8.82,12,17.65,6,8.82,7,10.29,10,14.71,48032
48,33,89,29,32.58,10,11.24,17,19.1,6,6.74,14,15.73,13,14.61,48033
48,34,75,21,28.0,4,5.33,9,12.0,12,16.0,17,22.67,12,16.0,48034
48,35,86,23,26.74,10,11.63,29,33.72,11,12.79,5,5.81,8,9.3,48035
48,36,81,22,27.16,9,11.11,18,22.22,8,9.88,15,18.52,9,11.11,48036
48,37,50,17,34.0,1,2.0,11,22.0,11,22.0,7,14.0,3,6.0,48037
48,38,127,37,29.13,5,3.94,16,12.6,36,28.35,22,17.32,11,8.66,48038
48,39,87,17,19.54,5,5.75,27,31.03,11,12.64,13,14.94,14,16.09,48039
48,40,61,16,26.23,8,13.11,22,36.07,6,9.84,6,9.84,3,4.92,48040
48,41,46,8,17.39,12,26.09,12,26.09,7,15.22,3,6.52,4,8.7,48041
48,42,80,27,33.75,7,8.75,11,13.75,16,20.0,11,13.75,8,10.0,48042
48,43,87,29,33.33,4,4.6,16,18.39,18,20.69,17,19.54,3,3.45,48043
48,44,99,29,29.29,9,9.09,16,16.16,10,10.1,23,23.23,12,12.12,48044
48,45,63,19,30.16,1,1.59,14,22.22,14,22.22,9,14.29,6,9.52,48045
48,46,103,28,27.18,8,7.77,27,26.21,12,11.65,16,15.53,12,11.65,48046
48,47,67,17,25.37,11,16.42,25,37.31,4,5.97,7,10.45,3,4.48,48047
48,48,93,19,20.43,8,8.6,23,24.73,20,21.51,13,13.98,10,10.75,48048
48,49,20,4,20.0,2,10.0,5,25.0,3,15.0,3,15.0,3,15.0,48049
48,50,95,27,28.42,11,11.58,13,13.68,11,11.58,19,20.0,14,14.74,48050
48,51,142,39,27.46,13,9.15,22,15.49,26,18.31,25,17.61,17,11.97,48051
48,52,59,21,35.59,3,5.08,18,30.51,5,8.47,7,11.86,5,8.47,48052
49,1,84,15,17.86,13,15.48,24,28.57,7,8.33,17,20.24,8,9.52,49001
49,2,117,28,23.93,10,8.55,22,18.8,15,12.82,35,29.91,7,5.98,49002
49,3,83,13,15.66,5,6.02,14,16.87,10,12.05,36,43.37,5,6.02,49003
49,4,57,7,12.28,4,7.02,16,28.07,9,15.79,19,33.33,2,3.51,49004
49,5,108,17,15.74,10,9.26,25,23.15,11,10.19,38,35.19,7,6.48,49005
49,6,92,19,20.65,10,10.87,24,26.09,6,6.52,30,32.61,3,3.26,49006
49,7,162,25,15.43,18,11.11,24,14.81,17,10.49,73,45.06,5,3.09,49007
49,8,99,14,14.14,8,8.08,17,17.17,15,15.15,33,33.33,12,12.12,49008
49,9,81,15,18.52,3,3.7,20,24.69,11,13.58,25,30.86,7,8.64,49009
49,10,83,17,20.48,7,8.43,18,21.69,5,6.02,22,26.51,14,16.87,49010
49,11,68,13,19.12,11,16.18,12,17.65,11,16.18,17,25.0,4,5.88,49011
49,12,109,17,15.6,10,9.17,39,35.78,7,6.42,30,27.52,6,5.5,49012
49,13,128,20,15.63,9,7.03,26,20.31,17,13.28,37,28.91,19,14.84,49013
49,14,79,16,20.25,6,7.59,17,21.52,8,10.13,25,31.65,7,8.86,49014
49,15,79,18,22.78,8,10.13,22,27.85,10,12.66,17,21.52,4,5.06,49015
49,16,90,11,12.22,8,8.89,18,20.0,13,14.44,31,34.44,9,10.0,49016
49,17,15,5,33.33,1,6.67,3,20.0,1,6.67,3,20.0,2,13.33,49017
49,18,72,8,11.11,4,5.56,17,23.61,10,13.89,25,34.72,8,11.11,49018
49,19,146,17,11.64,19,13.01,47,32.19,8,5.48,39,26.71,16,10.96,49019
49,20,119,15,12.61,12,10.08,34,28.57,14,11.76,25,21.01,19,15.97,49020
49,21,80,15,18.75,10,12.5,10,12.5,14,17.5,22,27.5,9,11.25,49021
49,22,98,17,17.35,6,6.12,20,20.41,14,14.29,34,34.69,7,7.14,49022
49,23,76,13,17.11,6,7.89,11,14.47,8,10.53,33,43.42,5,6.58,49023
49,24,168,24,14.29,23,13.69,41,24.4,20,11.9,46,27.38,14,8.33,49024
49,25,100,23,23.0,4,4.0,17,17.0,10,10.0,33,33.0,13,13.0,49025
49,26,102,13,12.75,10,9.8,30,29.41,7,6.86,26,25.49,16,15.69,49026
49,27,107,22,20.56,16,14.95,27,25.23,8,7.48,23,21.5,11,10.28,49027
49,28,60,9,15.0,4,6.67,12,20.0,4,6.67,25,41.67,6,10.0,49028
49,29,97,12,12.37,10,10.31,18,18.56,9,9.28,36,37.11,12,12.37,49029
49,30,103,12,11.65,9,8.74,29,28.16,16,15.53,24,23.3,13,12.62,49030
49,31,93,9,9.68,8,8.6,23,24.73,15,16.13,28,30.11,10,10.75,49031
49,32,95,15,15.79,8,8.42,18,18.95,17,17.89,25,26.32,12,12.63,49032
49,33,82,12,14.63,7,8.54,18,21.95,8,9.76,27,32.93,10,12.2,49033
49,34,102,17,16.67,11,10.78,34,33.33,12,11.76,22,21.57,6,5.88,49034
49,35,108,19,17.59,6,5.56,20,18.52,17,15.74,34,31.48,12,11.11,49035
49,36,121,25,20.66,8,6.61,27,22.31,16,13.22,35,28.93,10,8.26,49036
49,37,120,11,9.17,11,9.17,29,24.17,13,10.83,27,22.5,29,24.17,49037
49,38,75,12,16.0,8,10.67,16,21.33,9,12.0,24,32.0,6,8.0,49038
50,1,71,18,25.35,10,14.08,10,14.08,4,5.63,22,30.99,7,9.86,50001
50,2,79,14,17.72,11,13.92,19,24.05,9,11.39,16,20.25,10,12.66,50002
50,3,63,12,19.05,7,11.11,10,15.87,11,17.46,15,23.81,8,12.7,50003
50,4,65,24,36.92,11,16.92,10,15.38,7,10.77,9,13.85,4,6.15,50004
50,5,42,5,11.9,7,16.67,6,14.29,10,23.81,12,28.57,2,4.76,50005
50,6,63,14,22.22,4,6.35,22,34.92,6,9.52,13,20.63,4,6.35,50006
50,7,95,21,22.11,13,13.68,22,23.16,14,14.74,13,13.68,12,12.63,50007
50,8,30,11,36.67,3,10.0,5,16.67,3,10.0,5,16.67,3,10.0,50008
50,9,62,16,25.81,5,8.06,15,24.19,13,20.97,6,9.68,7,11.29,50009
50,10,32,7,21.88,3,9.38,10,31.25,2,6.25,4,12.5,6,18.75,50010
50,11,41,12,29.27,0,0.0,6,14.63,7,17.07,10,24.39,6,14.63,50011
50,12,50,11,22.0,8,16.0,14,28.0,6,12.0,6,12.0,5,10.0,50012
50,13,65,12,18.46,8,12.31,19,29.23,8,12.31,14,21.54,4,6.15,50013
50,14,35,2,5.71,9,25.71,9,25.71,4,11.43,6,17.14,5,14.29,50014
50,15,95,17,17.89,9,9.47,10,10.53,26,27.37,22,23.16,11,11.58,50015
50,16,38,12,31.58,7,18.42,6,15.79,7,18.42,6,15.79,0,0.0,50016
50,17,30,7,23.33,3,10.0,4,13.33,2,6.67,6,20.0,8,26.67,50017
50,18,56,12,21.43,6,10.71,13,23.21,12,21.43,10,17.86,3,5.36,50018
50,19,47,13,27.66,4,8.51,9,19.15,4,8.51,8,17.02,9,19.15,50019
50,20,74,17,22.97,9,12.16,15,20.27,12,16.22,12,16.22,9,12.16,50020
50,21,59,13,22.03,4,6.78,10,16.95,11,18.64,16,27.12,5,8.47,50021
50,22,42,8,19.05,1,2.38,15,35.71,7,16.67,4,9.52,7,16.67,50022
50,23,37,9,24.32,5,13.51,7,18.92,5,13.51,6,16.22,5,13.51,50023
50,24,49,8,16.33,9,18.37,13,26.53,5,10.2,8,16.33,6,12.24,50024
50,25,31,5,16.13,6,19.35,7,22.58,4,12.9,6,19.35,3,9.68,50025
50,26,32,6,18.75,2,6.25,11,34.38,5,15.63,4,12.5,4,12.5,50026
50,27,31,7,22.58,3,9.68,8,25.81,5,16.13,2,6.45,6,19.35,50027
50,28,67,17,25.37,8,11.94,15,22.39,5,7.46,8,11.94,14,20.9,50028
50,29,50,13,26.0,6,12.0,11,22.0,4,8.0,7,14.0,9,18.0,50029
50,30,50,11,22.0,3,6.0,4,8.0,5,10.0,18,36.0,9,18.0,50030
50,31,19,1,5.26,3,15.79,2,10.53,2,10.53,4,21.05,7,36.84,50031
50,32,63,12,19.05,11,17.46,22,34.92,6,9.52,6,9.52,6,9.52,50032
50,33,33,11,33.33,0,0.0,12,36.36,4,12.12,3,9.09,3,9.09,50033
50,34,53,10,18.87,13,24.53,24,45.28,2,3.77,1,1.89,3,5.66,50034
50,35,100,23,23.0,18,18.0,19,19.0,15,15.0,18,18.0,7,7.0,50035
50,36,54,12,22.22,5,9.26,9,16.67,3,5.56,16,29.63,9,16.67,50036
50,37,74,13,17.57,11,14.86,20,27.03,7,9.46,17,22.97,6,8.11,50037
50,38,69,23,33.33,6,8.7,12,17.39,4,5.8,14,20.29,10,14.49,50038
50,39,39,13,33.33,5,12.82,8,20.51,4,10.26,5,12.82,4,10.26,50039
50,40,35,2,5.71,1,2.86,9,25.71,10,28.57,8,22.86,5,14.29,50040
50,41,61,7,11.48,7,11.48,11,18.03,6,9.84,23,37.7,7,11.48,50041
50,42,71,17,23.94,7,9.86,9,12.68,11,15.49,19,26.76,8,11.27,50042
50,43,46,8,17.39,7,15.22,15,32.61,10,21.74,3,6.52,3,6.52,50043
50,44,28,3,10.71,1,3.57,6,21.43,2,7.14,12,42.86,4,14.29,50044
50,45,19,2,10.53,3,15.79,2,10.53,1,5.26,6,31.58,5,26.32,50045
