ward,precinct,total,RICHARD M. DALEY,RICHARD M. DALEY Percent,PATRICIA McALLISTER,PATRICIA McALLISTER Percent,"PAUL L. JAKES, JR.","PAUL L. JAKES, JR. Percent",JOSEPH McAFEE,JOSEPH McAFEE Percent,precinct_id
39,36,267,250,93.63,8,3.0,8,3.0,1,0.37,39036
39,37,239,218,91.21,10,4.18,9,3.77,2,0.84,39037
39,38,172,152,88.37,14,8.14,4,2.33,2,1.16,39038
39,39,121,105,86.78,7,5.79,6,4.96,3,2.48,39039
39,40,143,127,88.81,8,5.59,5,3.5,3,2.1,39040
39,41,90,84,93.33,3,3.33,1,1.11,2,2.22,39041
39,42,170,161,94.71,1,0.59,6,3.53,2,1.18,39042
39,43,143,119,83.22,7,4.9,11,7.69,6,4.2,39043
39,44,257,246,95.72,5,1.95,4,1.56,2,0.78,39044
39,45,123,109,88.62,5,4.07,8,6.5,1,0.81,39045
39,46,135,120,88.89,11,8.15,0,0.0,4,2.96,39046
39,47,134,128,95.52,3,2.24,3,2.24,0,0.0,39047
40,1,148,136,91.89,6,4.05,6,4.05,0,0.0,40001
40,2,100,91,91.0,4,4.0,3,3.0,2,2.0,40002
40,3,86,68,79.07,9,10.47,8,9.3,1,1.16,40003
40,4,96,82,85.42,5,5.21,7,7.29,2,2.08,40004
40,5,145,128,88.28,8,5.52,5,3.45,4,2.76,40005
40,6,124,109,87.9,8,6.45,7,5.65,0,0.0,40006
40,7,101,88,87.13,5,4.95,8,7.92,0,0.0,40007
40,8,38,34,89.47,0,0.0,3,7.89,1,2.63,40008
40,9,79,65,82.28,9,11.39,2,2.53,3,3.8,40009
40,10,176,155,88.07,9,5.11,8,4.55,4,2.27,40010
40,11,98,74,75.51,9,9.18,13,13.27,2,2.04,40011
40,12,109,91,83.49,7,6.42,10,9.17,1,0.92,40012
40,13,143,116,81.12,8,5.59,18,12.59,1,0.7,40013
40,14,146,136,93.15,5,3.42,3,2.05,2,1.37,40014
40,15,182,173,95.05,4,2.2,4,2.2,1,0.55,40015
40,16,241,231,95.85,6,2.49,1,0.41,3,1.24,40016
40,17,84,78,92.86,4,4.76,1,1.19,1,1.19,40017
40,18,138,116,84.06,3,2.17,18,13.04,1,0.72,40018
40,19,137,128,93.43,7,5.11,2,1.46,0,0.0,40019
40,20,127,120,94.49,3,2.36,2,1.57,2,1.57,40020
40,21,138,125,90.58,6,4.35,7,5.07,0,0.0,40021
40,22,38,29,76.32,7,18.42,1,2.63,1,2.63,40022
40,23,160,138,86.25,12,7.5,7,4.38,3,1.88,40023
40,24,115,107,93.04,3,2.61,5,4.35,0,0.0,40024
40,25,126,117,92.86,3,2.38,4,3.17,2,1.59,40025
40,26,191,162,84.82,17,8.9,10,5.24,2,1.05,40026
40,27,111,95,85.59,5,4.5,8,7.21,3,2.7,40027
40,28,141,115,81.56,7,4.96,18,12.77,1,0.71,40028
40,29,182,173,95.05,2,1.1,7,3.85,0,0.0,40029
40,30,219,211,96.35,3,1.37,5,2.28,0,0.0,40030
40,31,151,142,94.04,4,2.65,3,1.99,2,1.32,40031
40,32,96,83,86.46,3,3.13,8,8.33,2,2.08,40032
40,33,137,119,86.86,7,5.11,11,8.03,0,0.0,40033
40,34,154,142,92.21,4,2.6,7,4.55,1,0.65,40034
40,35,166,145,87.35,6,3.61,13,7.83,2,1.2,40035
40,36,159,146,91.82,6,3.77,5,3.14,2,1.26,40036
40,37,113,93,82.3,7,6.19,13,11.5,0,0.0,40037
40,38,109,103,94.5,4,3.67,1,0.92,1,0.92,40038
40,39,109,95,87.16,7,6.42,5,4.59,2,1.83,40039
40,40,84,78,92.86,5,5.95,1,1.19,0,0.0,40040
40,41,174,156,89.66,6,3.45,12,6.9,0,0.0,40041
40,42,168,155,92.26,9,5.36,4,2.38,0,0.0,40042
40,43,136,111,81.62,13,9.56,12,8.82,0,0.0,40043
40,44,130,122,93.85,6,4.62,2,1.54,0,0.0,40044
40,45,230,207,90.0,14,6.09,7,3.04,2,0.87,40045
40,46,182,163,89.56,5,2.75,10,5.49,4,2.2,40046
40,47,117,100,85.47,4,3.42,11,9.4,2,1.71,40047
40,48,123,109,88.62,4,3.25,9,7.32,1,0.81,40048
40,49,74,71,95.95,0,0.0,3,4.05,0,0.0,40049
41,1,177,156,88.14,12,6.78,6,3.39,3,1.69,41001
41,2,297,242,81.48,27,9.09,19,6.4,9,3.03,41002
41,3,163,148,90.8,8,4.91,4,2.45,3,1.84,41003
41,4,185,159,85.95,11,5.95,12,6.49,3,1.62,41004
41,5,275,238,86.55,18,6.55,13,4.73,6,2.18,41005
41,6,217,193,88.94,14,6.45,5,2.3,5,2.3,41006
41,7,304,261,85.86,12,3.95,18,5.92,13,4.28,41007
41,8,218,193,88.53,13,5.96,7,3.21,5,2.29,41008
41,9,183,166,90.71,12,6.56,1,0.55,4,2.19,41009
41,10,214,174,81.31,23,10.75,15,7.01,2,0.93,41010
41,11,178,149,83.71,12,6.74,13,7.3,4,2.25,41011
41,12,267,242,90.64,10,3.75,11,4.12,4,1.5,41012
41,13,162,149,91.98,6,3.7,3,1.85,4,2.47,41013
41,14,283,253,89.4,13,4.59,13,4.59,4,1.41,41014
41,15,136,123,90.44,4,2.94,6,4.41,3,2.21,41015
41,16,221,183,82.81,21,9.5,10,4.52,7,3.17,41016
41,17,224,199,88.84,14,6.25,6,2.68,5,2.23,41017
41,18,229,209,91.27,11,4.8,7,3.06,2,0.87,41018
41,19,224,205,91.52,8,3.57,5,2.23,6,2.68,41019
41,20,330,314,95.15,10,3.03,4,1.21,2,0.61,41020
41,21,267,243,91.01,12,4.49,5,1.87,7,2.62,41021
41,22,184,147,79.89,15,8.15,18,9.78,4,2.17,41022
41,23,207,179,86.47,13,6.28,12,5.8,3,1.45,41023
41,24,176,155,88.07,8,4.55,11,6.25,2,1.14,41024
41,25,87,84,96.55,1,1.15,1,1.15,1,1.15,41025
41,26,135,120,88.89,13,9.63,2,1.48,0,0.0,41026
41,27,85,74,87.06,3,3.53,7,8.24,1,1.18,41027
41,28,129,108,83.72,7,5.43,10,7.75,4,3.1,41028
41,29,76,68,89.47,4,5.26,2,2.63,2,2.63,41029
41,30,199,170,85.43,14,7.04,9,4.52,6,3.02,41030
41,31,245,212,86.53,13,5.31,12,4.9,8,3.27,41031
41,32,200,176,88.0,10,5.0,12,6.0,2,1.0,41032
41,33,246,202,82.11,30,12.2,9,3.66,5,2.03,41033
41,34,219,188,85.84,13,5.94,15,6.85,3,1.37,41034
41,35,219,202,92.24,5,2.28,8,3.65,4,1.83,41035
41,36,219,201,91.78,6,2.74,6,2.74,6,2.74,41036
41,37,231,198,85.71,14,6.06,16,6.93,3,1.3,41037
41,38,109,100,91.74,3,2.75,3,2.75,3,2.75,41038
41,39,153,132,86.27,13,8.5,6,3.92,2,1.31,41039
41,40,178,152,85.39,13,7.3,5,2.81,8,4.49,41040
41,41,209,191,91.39,9,4.31,6,2.87,3,1.44,41041
41,42,200,167,83.5,15,7.5,14,7.0,4,2.0,41042
41,43,186,147,79.03,19,10.22,14,7.53,6,3.23,41043
41,44,206,190,92.23,7,3.4,8,3.88,1,0.49,41044
41,45,170,160,94.12,6,3.53,4,2.35,0,0.0,41045
41,46,190,164,86.32,10,5.26,12,6.32,4,2.11,41046
41,47,210,189,90.0,12,5.71,7,3.33,2,0.95,41047
41,48,131,118,90.08,5,3.82,6,4.58,2,1.53,41048
41,49,179,156,87.15,9,5.03,12,6.7,2,1.12,41049
41,50,223,210,94.17,8,3.59,5,2.24,0,0.0,41050
41,51,177,154,87.01,11,6.21,8,4.52,4,2.26,41051
41,52,251,194,77.29,20,7.97,29,11.55,8,3.19,41052
41,53,228,201,88.16,12,5.26,12,5.26,3,1.32,41053
41,54,187,163,87.17,14,7.49,7,3.74,3,1.6,41054
41,55,251,225,89.64,13,5.18,9,3.59,4,1.59,41055
41,56,248,205,82.66,21,8.47,15,6.05,7,2.82,41056
41,57,258,236,91.47,7,2.71,10,3.88,5,1.94,41057
41,58,155,144,92.9,4,2.58,5,3.23,2,1.29,41058
41,59,222,192,86.49,13,5.86,11,4.95,6,2.7,41059
41,60,192,170,88.54,9,4.69,11,5.73,2,1.04,41060
41,61,260,198,76.15,30,11.54,20,7.69,12,4.62,41061
41,62,191,172,90.05,5,2.62,6,3.14,8,4.19,41062
41,63,190,159,83.68,14,7.37,12,6.32,5,2.63,41063
41,64,221,167,75.57,25,11.31,20,9.05,9,4.07,41064
41,65,284,264,92.96,9,3.17,9,3.17,2,0.7,41065
41,66,233,202,86.7,14,6.01,13,5.58,4,1.72,41066
41,67,175,157,89.71,8,4.57,8,4.57,2,1.14,41067
41,68,183,159,86.89,4,2.19,14,7.65,6,3.28,41068
41,69,357,325,91.04,13,3.64,16,4.48,3,0.84,41069
41,70,228,200,87.72,13,5.7,12,5.26,3,1.32,41070
41,71,136,120,88.24,7,5.15,6,4.41,3,2.21,41071
42,1,204,200,98.04,2,0.98,2,0.98,0,0.0,42001
42,2,147,122,82.99,11,7.48,12,8.16,2,1.36,42002
42,3,118,101,85.59,6,5.08,7,5.93,4,3.39,42003
42,4,196,182,92.86,3,1.53,6,3.06,5,2.55,42004
42,5,184,171,92.93,8,4.35,5,2.72,0,0.0,42005
42,6,410,375,91.46,13,3.17,19,4.63,3,0.73,42006
42,7,173,165,95.38,2,1.16,4,2.31,2,1.16,42007
42,8,199,179,89.95,11,5.53,7,3.52,2,1.01,42008
42,9,121,106,87.6,8,6.61,4,3.31,3,2.48,42009
42,10,106,98,92.45,3,2.83,5,4.72,0,0.0,42010
42,11,213,195,91.55,4,1.88,12,5.63,2,0.94,42011
42,12,106,103,97.17,2,1.89,1,0.94,0,0.0,42012
42,13,361,318,88.09,14,3.88,22,6.09,7,1.94,42013
42,14,143,132,92.31,9,6.29,1,0.7,1,0.7,42014
42,15,185,172,92.97,4,2.16,8,4.32,1,0.54,42015
42,16,86,78,90.7,5,5.81,3,3.49,0,0.0,42016
42,17,119,106,89.08,3,2.52,10,8.4,0,0.0,42017
42,18,112,102,91.07,3,2.68,7,6.25,0,0.0,42018
42,19,63,61,96.83,0,0.0,2,3.17,0,0.0,42019
42,20,96,79,82.29,8,8.33,7,7.29,2,2.08,42020
42,21,62,55,88.71,3,4.84,3,4.84,1,1.61,42021
42,22,120,98,81.67,6,5.0,13,10.83,3,2.5,42022
42,23,201,193,96.02,0,0.0,6,2.99,2,1.0,42023
42,24,216,195,90.28,8,3.7,12,5.56,1,0.46,42024
42,25,182,168,92.31,9,4.95,5,2.75,0,0.0,42025
42,26,187,150,80.21,16,8.56,17,9.09,4,2.14,42026
42,27,286,253,88.46,7,2.45,25,8.74,1,0.35,42027
42,28,230,195,84.78,22,9.57,7,3.04,6,2.61,42028
42,29,190,179,94.21,4,2.11,5,2.63,2,1.05,42029
42,30,102,90,88.24,5,4.9,5,4.9,2,1.96,42030
42,31,67,62,92.54,0,0.0,2,2.99,3,4.48,42031
42,32,177,148,83.62,11,6.21,15,8.47,3,1.69,42032
42,33,261,241,92.34,11,4.21,6,2.3,3,1.15,42033
42,34,184,174,94.57,5,2.72,4,2.17,1,0.54,42034
42,35,141,132,93.62,3,2.13,5,3.55,1,0.71,42035
42,36,109,95,87.16,6,5.5,5,4.59,3,2.75,42036
42,37,158,153,96.84,3,1.9,1,0.63,1,0.63,42037
42,38,171,150,87.72,11,6.43,7,4.09,3,1.75,42038
42,39,220,213,96.82,3,1.36,3,1.36,1,0.45,42039
42,40,124,110,88.71,8,6.45,6,4.84,0,0.0,42040
42,41,178,156,87.64,12,6.74,9,5.06,1,0.56,42041
42,42,106,103,97.17,2,1.89,0,0.0,1,0.94,42042
42,43,209,197,94.26,5,2.39,5,2.39,2,0.96,42043
42,44,151,132,87.42,7,4.64,7,4.64,5,3.31,42044
42,45,133,121,90.98,5,3.76,7,5.26,0,0.0,42045
42,46,99,68,68.69,10,10.1,18,18.18,3,3.03,42046
42,47,115,104,90.43,4,3.48,5,4.35,2,1.74,42047
42,48,88,82,93.18,3,3.41,2,2.27,1,1.14,42048
42,49,107,94,87.85,1,0.93,11,10.28,1,0.93,42049
42,50,141,128,90.78,6,4.26,6,4.26,1,0.71,42050
42,51,184,164,89.13,7,3.8,11,5.98,2,1.09,42051
42,52,125,109,87.2,3,2.4,12,9.6,1,0.8,42052
42,53,140,128,91.43,7,5.0,3,2.14,2,1.43,42053
42,54,107,97,90.65,5,4.67,4,3.74,1,0.93,42054
42,55,185,169,91.35,6,3.24,8,4.32,2,1.08,42055
42,56,91,80,87.91,5,5.49,6,6.59,0,0.0,42056
42,57,93,79,84.95,3,3.23,10,10.75,1,1.08,42057
42,58,50,42,84.0,3,6.0,5,10.0,0,0.0,42058
42,59,46,43,93.48,0,0.0,3,6.52,0,0.0,42059
42,60,98,79,80.61,8,8.16,6,6.12,5,5.1,42060
42,61,83,81,97.59,1,1.2,1,1.2,0,0.0,42061
42,62,118,109,92.37,4,3.39,5,4.24,0,0.0,42062
42,63,199,184,92.46,5,2.51,9,4.52,1,0.5,42063
42,64,92,77,83.7,6,6.52,8,8.7,1,1.09,42064
42,65,117,109,93.16,4,3.42,2,1.71,2,1.71,42065
42,66,114,99,86.84,8,7.02,6,5.26,1,0.88,42066
42,67,74,70,94.59,1,1.35,2,2.7,1,1.35,42067
42,68,145,135,93.1,4,2.76,4,2.76,2,1.38,42068
42,69,193,143,74.09,17,8.81,28,14.51,5,2.59,42069
43,1,88,69,78.41,7,7.95,10,11.36,2,2.27,43001
43,2,108,101,93.52,1,0.93,5,4.63,1,0.93,43002
43,3,107,99,92.52,3,2.8,4,3.74,1,0.93,43003
43,4,130,122,93.85,6,4.62,2,1.54,0,0.0,43004
43,5,95,83,87.37,4,4.21,5,5.26,3,3.16,43005
43,6,100,88,88.0,3,3.0,6,6.0,3,3.0,43006
43,7,89,73,82.02,5,5.62,10,11.24,1,1.12,43007
43,8,148,135,91.22,6,4.05,7,4.73,0,0.0,43008
43,9,69,63,91.3,2,2.9,3,4.35,1,1.45,43009
43,10,46,44,95.65,0,0.0,2,4.35,0,0.0,43010
43,11,62,53,85.48,3,4.84,6,9.68,0,0.0,43011
43,12,201,186,92.54,5,2.49,9,4.48,1,0.5,43012
43,13,55,51,92.73,0,0.0,3,5.45,1,1.82,43013
43,14,147,139,94.56,4,2.72,4,2.72,0,0.0,43014
43,15,102,98,96.08,2,1.96,2,1.96,0,0.0,43015
43,16,100,98,98.0,2,2.0,0,0.0,0,0.0,43016
43,17,53,46,86.79,3,5.66,2,3.77,2,3.77,43017
43,18,199,188,94.47,1,0.5,9,4.52,1,0.5,43018
43,19,87,79,90.8,0,0.0,7,8.05,1,1.15,43019
43,20,114,99,86.84,5,4.39,9,7.89,1,0.88,43020
43,21,58,54,93.1,2,3.45,2,3.45,0,0.0,43021
43,22,88,77,87.5,4,4.55,6,6.82,1,1.14,43022
43,23,104,97,93.27,4,3.85,2,1.92,1,0.96,43023
43,24,129,117,90.7,4,3.1,7,5.43,1,0.78,43024
43,25,121,94,77.69,6,4.96,21,17.36,0,0.0,43025
43,26,156,143,91.67,7,4.49,5,3.21,1,0.64,43026
43,27,114,97,85.09,6,5.26,8,7.02,3,2.63,43027
43,28,76,67,88.16,3,3.95,6,7.89,0,0.0,43028
43,29,95,85,89.47,4,4.21,3,3.16,3,3.16,43029
43,30,57,49,85.96,3,5.26,4,7.02,1,1.75,43030
43,31,82,71,86.59,2,2.44,7,8.54,2,2.44,43031
43,32,95,90,94.74,3,3.16,0,0.0,2,2.11,43032
43,33,59,55,93.22,2,3.39,1,1.69,1,1.69,43033
43,34,68,57,83.82,7,10.29,2,2.94,2,2.94,43034
43,35,115,108,93.91,2,1.74,4,3.48,1,0.87,43035
43,36,138,128,92.75,3,2.17,4,2.9,3,2.17,43036
43,37,114,102,89.47,3,2.63,8,7.02,1,0.88,43037
43,38,107,94,87.85,4,3.74,6,5.61,3,2.8,43038
43,39,77,71,92.21,2,2.6,3,3.9,1,1.3,43039
43,40,70,60,85.71,2,2.86,8,11.43,0,0.0,43040
43,41,59,53,89.83,2,3.39,4,6.78,0,0.0,43041
43,42,133,127,95.49,4,3.01,1,0.75,1,0.75,43042
43,43,102,92,90.2,1,0.98,5,4.9,4,3.92,43043
43,44,133,122,91.73,6,4.51,2,1.5,3,2.26,43044
43,45,31,29,93.55,1,3.23,1,3.23,0,0.0,43045
43,46,139,132,94.96,2,1.44,4,2.88,1,0.72,43046
43,47,137,120,87.59,3,2.19,10,7.3,4,2.92,43047
43,48,119,107,89.92,4,3.36,4,3.36,4,3.36,43048
43,49,77,71,92.21,2,2.6,3,3.9,1,1.3,43049
43,50,86,80,93.02,4,4.65,2,2.33,0,0.0,43050
43,51,172,145,84.3,11,6.4,15,8.72,1,0.58,43051
43,52,109,102,93.58,0,0.0,6,5.5,1,0.92,43052
43,53,174,153,87.93,8,4.6,11,6.32,2,1.15,43053
43,54,106,92,86.79,4,3.77,7,6.6,3,2.83,43054
43,55,93,61,65.59,4,4.3,28,30.11,0,0.0,43055
43,56,57,49,85.96,1,1.75,7,12.28,0,0.0,43056
43,57,98,77,78.57,12,12.24,7,7.14,2,2.04,43057
43,58,116,106,91.38,3,2.59,4,3.45,3,2.59,43058
43,59,199,185,92.96,7,3.52,6,3.02,1,0.5,43059
43,60,75,67,89.33,2,2.67,4,5.33,2,2.67,43060
43,61,68,56,82.35,6,8.82,6,8.82,0,0.0,43061
43,62,101,98,97.03,1,0.99,2,1.98,0,0.0,43062
43,63,69,53,76.81,6,8.7,10,14.49,0,0.0,43063
43,64,93,87,93.55,3,3.23,1,1.08,2,2.15,43064
43,65,58,58,100.0,0,0.0,0,0.0,0,0.0,43065
43,66,40,37,92.5,2,5.0,0,0.0,1,2.5,43066
43,67,80,73,91.25,4,5.0,1,1.25,2,2.5,43067
44,1,214,193,90.19,7,3.27,11,5.14,3,1.4,44001
44,2,173,162,93.64,3,1.73,7,4.05,1,0.58,44002
44,3,258,248,96.12,5,1.94,5,1.94,0,0.0,44003
44,4,282,270,95.74,5,1.77,6,2.13,1,0.35,44004
44,5,221,192,86.88,11,4.98,16,7.24,2,0.9,44005
44,6,179,162,90.5,12,6.7,4,2.23,1,0.56,44006
44,7,248,231,93.15,4,1.61,8,3.23,5,2.02,44007
44,8,113,102,90.27,6,5.31,3,2.65,2,1.77,44008
44,9,283,250,88.34,14,4.95,15,5.3,4,1.41,44009
44,10,115,94,81.74,4,3.48,13,11.3,4,3.48,44010
44,11,285,257,90.18,12,4.21,10,3.51,6,2.11,44011
44,12,128,117,91.41,7,5.47,3,2.34,1,0.78,44012
44,13,144,130,90.28,10,6.94,3,2.08,1,0.69,44013
44,14,185,161,87.03,8,4.32,11,5.95,5,2.7,44014
44,15,242,206,85.12,9,3.72,24,9.92,3,1.24,44015
44,16,198,178,89.9,12,6.06,5,2.53,3,1.52,44016
44,17,223,193,86.55,17,7.62,10,4.48,3,1.35,44017
44,18,128,110,85.94,11,8.59,3,2.34,4,3.13,44018
44,19,107,89,83.18,7,6.54,6,5.61,5,4.67,44019
44,20,156,132,84.62,10,6.41,9,5.77,5,3.21,44020
44,21,179,154,86.03,15,8.38,7,3.91,3,1.68,44021
44,22,304,283,93.09,13,4.28,5,1.64,3,0.99,44022
44,23,183,160,87.43,12,6.56,8,4.37,3,1.64,44023
44,24,155,142,91.61,7,4.52,5,3.23,1,0.65,44024
44,25,212,182,85.85,13,6.13,14,6.6,3,1.42,44025
44,26,172,153,88.95,12,6.98,7,4.07,0,0.0,44026
44,27,207,185,89.37,16,7.73,4,1.93,2,0.97,44027
44,28,149,129,86.58,7,4.7,10,6.71,3,2.01,44028
44,29,161,143,88.82,7,4.35,10,6.21,1,0.62,44029
44,30,155,135,87.1,9,5.81,10,6.45,1,0.65,44030
44,31,261,233,89.27,14,5.36,11,4.21,3,1.15,44031
44,32,115,100,86.96,6,5.22,7,6.09,2,1.74,44032
44,33,258,228,88.37,18,6.98,8,3.1,4,1.55,44033
44,34,158,141,89.24,9,5.7,6,3.8,2,1.27,44034
44,35,231,208,90.04,9,3.9,13,5.63,1,0.43,44035
44,36,166,146,87.95,6,3.61,11,6.63,3,1.81,44036
44,37,275,253,92.0,10,3.64,7,2.55,5,1.82,44037
44,38,162,150,92.59,4,2.47,7,4.32,1,0.62,44038
44,39,162,145,89.51,4,2.47,7,4.32,6,3.7,44039
44,40,209,194,92.82,5,2.39,9,4.31,1,0.48,44040
44,41,224,187,83.48,15,6.7,19,8.48,3,1.34,44041
44,42,233,202,86.7,14,6.01,14,6.01,3,1.29,44042
44,43,211,188,89.1,9,4.27,11,5.21,3,1.42,44043
44,44,253,227,89.72,10,3.95,12,4.74,4,1.58,44044
44,45,213,185,86.85,15,7.04,10,4.69,3,1.41,44045
44,46,140,128,91.43,5,3.57,5,3.57,2,1.43,44046
44,47,247,209,84.62,16,6.48,18,7.29,4,1.62,44047
44,48,197,181,91.88,5,2.54,7,3.55,4,2.03,44048
44,49,338,311,92.01,13,3.85,12,3.55,2,0.59,44049
44,50,203,180,88.67,11,5.42,11,5.42,1,0.49,44050
45,1,175,164,93.71,6,3.43,4,2.29,1,0.57,45001
45,2,272,239,87.87,16,5.88,11,4.04,6,2.21,45002
45,3,354,323,91.24,23,6.5,3,0.85,5,1.41,45003
45,4,316,284,89.87,11,3.48,16,5.06,5,1.58,45004
45,5,360,324,90.0,14,3.89,16,4.44,6,1.67,45005
45,6,238,215,90.34,11,4.62,9,3.78,3,1.26,45006
45,7,204,165,80.88,17,8.33,15,7.35,7,3.43,45007
45,8,182,171,93.96,8,4.4,2,1.1,1,0.55,45008
45,9,281,257,91.46,12,4.27,9,3.2,3,1.07,45009
45,10,262,221,84.35,18,6.87,14,5.34,9,3.44,45010
45,11,274,256,93.43,6,2.19,6,2.19,6,2.19,45011
45,12,226,207,91.59,10,4.42,9,3.98,0,0.0,45012
45,13,329,300,91.19,13,3.95,13,3.95,3,0.91,45013
45,14,256,225,87.89,13,5.08,11,4.3,7,2.73,45014
45,15,297,273,91.92,12,4.04,11,3.7,1,0.34,45015
45,16,225,198,88.0,13,5.78,11,4.89,3,1.33,45016
45,17,241,219,90.87,9,3.73,11,4.56,2,0.83,45017
45,18,269,245,91.08,14,5.2,6,2.23,4,1.49,45018
45,19,252,226,89.68,16,6.35,9,3.57,1,0.4,45019
45,20,231,217,93.94,4,1.73,8,3.46,2,0.87,45020
45,21,236,213,90.25,14,5.93,7,2.97,2,0.85,45021
45,22,262,229,87.4,19,7.25,6,2.29,8,3.05,45022
45,23,238,217,91.18,10,4.2,8,3.36,3,1.26,45023
45,24,289,256,88.58,18,6.23,11,3.81,4,1.38,45024
45,25,298,276,92.62,8,2.68,9,3.02,5,1.68,45025
45,26,299,282,94.31,9,3.01,5,1.67,3,1.0,45026
45,27,222,201,90.54,7,3.15,9,4.05,5,2.25,45027
45,28,243,231,95.06,6,2.47,4,1.65,2,0.82,45028
45,29,251,228,90.84,11,4.38,8,3.19,4,1.59,45029
45,30,260,223,85.77,26,10.0,8,3.08,3,1.15,45030
45,31,210,195,92.86,5,2.38,9,4.29,1,0.48,45031
45,32,170,152,89.41,6,3.53,5,2.94,7,4.12,45032
45,33,244,214,87.7,12,4.92,6,2.46,12,4.92,45033
45,34,206,180,87.38,10,4.85,13,6.31,3,1.46,45034
45,35,243,218,89.71,8,3.29,12,4.94,5,2.06,45035
45,36,225,198,88.0,9,4.0,13,5.78,5,2.22,45036
45,37,195,173,88.72,12,6.15,7,3.59,3,1.54,45037
45,38,287,265,92.33,12,4.18,9,3.14,1,0.35,45038
45,39,292,266,91.1,10,3.42,12,4.11,4,1.37,45039
45,40,332,307,92.47,11,3.31,9,2.71,5,1.51,45040
45,41,173,153,88.44,7,4.05,11,6.36,2,1.16,45041
45,42,225,206,91.56,8,3.56,6,2.67,5,2.22,45042
45,43,236,219,92.8,7,2.97,4,1.69,6,2.54,45043
45,44,293,265,90.44,12,4.1,14,4.78,2,0.68,45044
45,45,216,196,90.74,10,4.63,6,2.78,4,1.85,45045
45,46,278,255,91.73,11,3.96,9,3.24,3,1.08,45046
45,47,270,240,88.89,13,4.81,11,4.07,6,2.22,45047
45,48,210,185,88.1,9,4.29,13,6.19,3,1.43,45048
45,49,243,218,89.71,14,5.76,8,3.29,3,1.23,45049
45,50,232,210,90.52,11,4.74,8,3.45,3,1.29,45050
45,51,236,216,91.53,15,6.36,2,0.85,3,1.27,45051
45,52,235,213,90.64,8,3.4,12,5.11,2,0.85,45052
45,53,218,197,90.37,10,4.59,6,2.75,5,2.29,45053
46,1,427,379,88.76,18,4.22,25,5.85,5,1.17,46001
46,2,181,141,77.9,17,9.39,19,10.5,4,2.21,46002
46,3,265,213,80.38,20,7.55,29,10.94,3,1.13,46003
46,4,252,214,84.92,11,4.37,21,8.33,6,2.38,46004
46,5,232,177,76.29,19,8.19,30,12.93,6,2.59,46005
46,6,234,171,73.08,19,8.12,34,14.53,10,4.27,46006
46,7,246,215,87.4,14,5.69,16,6.5,1,0.41,46007
46,8,394,314,79.7,18,4.57,53,13.45,9,2.28,46008
46,9,306,262,85.62,21,6.86,21,6.86,2,0.65,46009
46,10,141,126,89.36,7,4.96,7,4.96,1,0.71,46010
46,11,249,212,85.14,17,6.83,14,5.62,6,2.41,46011
46,12,244,190,77.87,18,7.38,28,11.48,8,3.28,46012
46,13,251,221,88.05,15,5.98,12,4.78,3,1.2,46013
46,14,153,129,84.31,12,7.84,11,7.19,1,0.65,46014
46,15,181,154,85.08,12,6.63,11,6.08,4,2.21,46015
46,16,269,214,79.55,20,7.43,31,11.52,4,1.49,46016
46,17,325,293,90.15,10,3.08,15,4.62,7,2.15,46017
46,18,232,204,87.93,10,4.31,16,6.9,2,0.86,46018
46,19,209,164,78.47,20,9.57,22,10.53,3,1.44,46019
46,20,298,220,73.83,26,8.72,49,16.44,3,1.01,46020
46,21,56,48,85.71,3,5.36,4,7.14,1,1.79,46021
46,22,319,284,89.03,10,3.13,20,6.27,5,1.57,46022
46,23,203,146,71.92,20,9.85,33,16.26,4,1.97,46023
46,24,126,109,86.51,7,5.56,8,6.35,2,1.59,46024
46,25,236,219,92.8,7,2.97,7,2.97,3,1.27,46025
46,26,284,225,79.23,21,7.39,34,11.97,4,1.41,46026
46,27,250,214,85.6,16,6.4,17,6.8,3,1.2,46027
46,28,227,204,89.87,12,5.29,10,4.41,1,0.44,46028
46,29,216,202,93.52,6,2.78,7,3.24,1,0.46,46029
46,30,271,237,87.45,12,4.43,19,7.01,3,1.11,46030
46,31,223,197,88.34,14,6.28,9,4.04,3,1.35,46031
46,32,356,260,73.03,24,6.74,70,19.66,2,0.56,46032
46,33,244,210,86.07,10,4.1,17,6.97,7,2.87,46033
46,34,298,248,83.22,23,7.72,23,7.72,4,1.34,46034
46,35,332,263,79.22,20,6.02,42,12.65,7,2.11,46035
46,36,244,225,92.21,9,3.69,8,3.28,2,0.82,46036
46,37,88,79,89.77,3,3.41,2,2.27,4,4.55,46037
46,38,186,142,76.34,17,9.14,24,12.9,3,1.61,46038
46,39,217,194,89.4,11,5.07,12,5.53,0,0.0,46039
46,40,246,208,84.55,10,4.07,24,9.76,4,1.63,46040
46,41,279,241,86.38,11,3.94,22,7.89,5,1.79,46041
46,42,416,324,77.88,32,7.69,53,12.74,7,1.68,46042
46,43,129,112,86.82,4,3.1,9,6.98,4,3.1,46043
47,1,238,195,81.93,20,8.4,19,7.98,4,1.68,47001
47,2,237,214,90.3,6,2.53,12,5.06,5,2.11,47002
47,3,226,200,88.5,12,5.31,10,4.42,4,1.77,47003
47,4,311,272,87.46,24,7.72,13,4.18,2,0.64,47004
47,5,200,176,88.0,14,7.0,10,5.0,0,0.0,47005
47,6,323,291,90.09,16,4.95,13,4.02,3,0.93,47006
