ward,precinct,total,Jim Oberweis,Jim Oberweis Percent,Andy McKenna,Andy McKenna Percent,John Borling,John Borling Percent,Steven J. Rauschenberger,Steven J. Rauschenberger Percent,Jack Ryan,Jack Ryan Percent,Chirinjeev Kathuria,Chirinjeev Kathuria Percent,Jonathan C. Wright,Jonathan C. Wright Percent,Norm Hill,Norm Hill Percent,precinct_id
23,1,17,10,58.82,1,5.88,1,5.88,1,5.88,4,23.53,0,0.0,0,0.0,0,0.0,23001
23,2,5,1,20.0,1,20.0,0,0.0,1,20.0,2,40.0,0,0.0,0,0.0,0,0.0,23002
23,3,23,10,43.48,6,26.09,0,0.0,0,0.0,7,30.43,0,0.0,0,0.0,0,0.0,23003
23,4,25,8,32.0,1,4.0,0,0.0,1,4.0,13,52.0,0,0.0,1,4.0,1,4.0,23004
23,5,18,7,38.89,8,44.44,0,0.0,1,5.56,1,5.56,0,0.0,0,0.0,1,5.56,23005
23,6,19,6,31.58,2,10.53,0,0.0,2,10.53,9,47.37,0,0.0,0,0.0,0,0.0,23006
23,7,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,23007
23,8,16,3,18.75,3,18.75,1,6.25,0,0.0,7,43.75,0,0.0,2,12.5,0,0.0,23008
23,9,14,6,42.86,3,21.43,0,0.0,0,0.0,4,28.57,0,0.0,1,7.14,0,0.0,23009
23,10,9,2,22.22,1,11.11,0,0.0,1,11.11,5,55.56,0,0.0,0,0.0,0,0.0,23010
23,11,19,9,47.37,2,10.53,0,0.0,4,21.05,4,21.05,0,0.0,0,0.0,0,0.0,23011
23,12,16,8,50.0,1,6.25,0,0.0,2,12.5,4,25.0,0,0.0,0,0.0,1,6.25,23012
23,13,24,7,29.17,2,8.33,2,8.33,3,12.5,10,41.67,0,0.0,0,0.0,0,0.0,23013
23,14,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,23014
23,15,16,4,25.0,2,12.5,1,6.25,3,18.75,6,37.5,0,0.0,0,0.0,0,0.0,23015
23,16,15,9,60.0,0,0.0,1,6.67,1,6.67,4,26.67,0,0.0,0,0.0,0,0.0,23016
23,17,24,11,45.83,2,8.33,0,0.0,3,12.5,7,29.17,1,4.17,0,0.0,0,0.0,23017
23,18,15,4,26.67,2,13.33,1,6.67,0,0.0,8,53.33,0,0.0,0,0.0,0,0.0,23018
23,19,18,7,38.89,0,0.0,1,5.56,3,16.67,7,38.89,0,0.0,0,0.0,0,0.0,23019
23,20,11,7,63.64,0,0.0,0,0.0,1,9.09,3,27.27,0,0.0,0,0.0,0,0.0,23020
23,21,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,23021
23,22,12,6,50.0,2,16.67,0,0.0,0,0.0,4,33.33,0,0.0,0,0.0,0,0.0,23022
23,23,19,10,52.63,0,0.0,0,0.0,0,0.0,9,47.37,0,0.0,0,0.0,0,0.0,23023
23,24,11,6,54.55,1,9.09,0,0.0,0,0.0,4,36.36,0,0.0,0,0.0,0,0.0,23024
23,25,11,4,36.36,1,9.09,1,9.09,1,9.09,4,36.36,0,0.0,0,0.0,0,0.0,23025
23,26,21,14,66.67,3,14.29,0,0.0,2,9.52,1,4.76,0,0.0,0,0.0,1,4.76,23026
23,27,17,2,11.76,3,17.65,0,0.0,3,17.65,8,47.06,1,5.88,0,0.0,0,0.0,23027
23,28,15,6,40.0,2,13.33,2,13.33,1,6.67,4,26.67,0,0.0,0,0.0,0,0.0,23028
23,29,12,5,41.67,2,16.67,0,0.0,0,0.0,5,41.67,0,0.0,0,0.0,0,0.0,23029
23,30,8,2,25.0,0,0.0,0,0.0,1,12.5,5,62.5,0,0.0,0,0.0,0,0.0,23030
23,31,13,5,38.46,3,23.08,0,0.0,0,0.0,5,38.46,0,0.0,0,0.0,0,0.0,23031
23,32,15,10,66.67,2,13.33,1,6.67,0,0.0,2,13.33,0,0.0,0,0.0,0,0.0,23032
23,33,5,2,40.0,1,20.0,0,0.0,0,0.0,1,20.0,1,20.0,0,0.0,0,0.0,23033
23,34,10,4,40.0,1,10.0,0,0.0,0,0.0,4,40.0,0,0.0,0,0.0,1,10.0,23034
23,35,2,0,0.0,0,0.0,0,0.0,0,0.0,2,100.0,0,0.0,0,0.0,0,0.0,23035
23,36,23,7,30.43,2,8.7,1,4.35,0,0.0,10,43.48,0,0.0,3,13.04,0,0.0,23036
23,37,6,1,16.67,0,0.0,0,0.0,0,0.0,5,83.33,0,0.0,0,0.0,0,0.0,23037
23,38,7,3,42.86,2,28.57,0,0.0,1,14.29,1,14.29,0,0.0,0,0.0,0,0.0,23038
23,39,26,9,34.62,1,3.85,1,3.85,1,3.85,13,50.0,0,0.0,1,3.85,0,0.0,23039
23,40,24,7,29.17,2,8.33,1,4.17,1,4.17,12,50.0,0,0.0,0,0.0,1,4.17,23040
23,41,14,3,21.43,1,7.14,1,7.14,0,0.0,8,57.14,1,7.14,0,0.0,0,0.0,23041
23,42,11,2,18.18,1,9.09,1,9.09,0,0.0,6,54.55,1,9.09,0,0.0,0,0.0,23042
23,43,26,13,50.0,3,11.54,0,0.0,2,7.69,8,30.77,0,0.0,0,0.0,0,0.0,23043
23,44,10,2,20.0,1,10.0,0,0.0,1,10.0,6,60.0,0,0.0,0,0.0,0,0.0,23044
23,45,24,7,29.17,2,8.33,0,0.0,2,8.33,11,45.83,2,8.33,0,0.0,0,0.0,23045
23,46,9,1,11.11,0,0.0,0,0.0,1,11.11,7,77.78,0,0.0,0,0.0,0,0.0,23046
23,47,27,7,25.93,6,22.22,0,0.0,1,3.7,13,48.15,0,0.0,0,0.0,0,0.0,23047
23,48,9,3,33.33,0,0.0,0,0.0,2,22.22,4,44.44,0,0.0,0,0.0,0,0.0,23048
23,49,21,6,28.57,5,23.81,1,4.76,2,9.52,7,33.33,0,0.0,0,0.0,0,0.0,23049
23,50,10,4,40.0,0,0.0,0,0.0,1,10.0,4,40.0,0,0.0,1,10.0,0,0.0,23050
23,51,6,1,16.67,2,33.33,0,0.0,1,16.67,2,33.33,0,0.0,0,0.0,0,0.0,23051
23,52,13,5,38.46,1,7.69,1,7.69,3,23.08,3,23.08,0,0.0,0,0.0,0,0.0,23052
23,53,5,3,60.0,0,0.0,0,0.0,1,20.0,1,20.0,0,0.0,0,0.0,0,0.0,23053
23,54,31,13,41.94,3,9.68,1,3.23,4,12.9,10,32.26,0,0.0,0,0.0,0,0.0,23054
23,55,15,3,20.0,2,13.33,2,13.33,3,20.0,5,33.33,0,0.0,0,0.0,0,0.0,23055
23,56,24,12,50.0,1,4.17,2,8.33,3,12.5,6,25.0,0,0.0,0,0.0,0,0.0,23056
24,1,3,0,0.0,0,0.0,0,0.0,1,33.33,2,66.67,0,0.0,0,0.0,0,0.0,24001
24,2,1,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0,0,0.0,0,0.0,0,0.0,24002
24,3,2,0,0.0,0,0.0,0,0.0,0,0.0,2,100.0,0,0.0,0,0.0,0,0.0,24003
24,4,2,0,0.0,0,0.0,0,0.0,1,50.0,0,0.0,0,0.0,1,50.0,0,0.0,24004
24,5,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,24005
24,6,2,1,50.0,0,0.0,0,0.0,0,0.0,1,50.0,0,0.0,0,0.0,0,0.0,24006
24,7,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,24007
24,8,1,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0,0,0.0,0,0.0,0,0.0,24008
24,9,4,1,25.0,0,0.0,0,0.0,0,0.0,3,75.0,0,0.0,0,0.0,0,0.0,24009
24,10,3,2,66.67,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,33.33,24010
24,11,2,0,0.0,0,0.0,0,0.0,0,0.0,1,50.0,0,0.0,0,0.0,1,50.0,24011
24,12,2,1,50.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,50.0,24012
24,13,1,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,24013
24,14,3,0,0.0,0,0.0,1,33.33,1,33.33,1,33.33,0,0.0,0,0.0,0,0.0,24014
24,15,1,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0,0,0.0,0,0.0,0,0.0,24015
24,16,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,24016
24,17,1,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0,0,0.0,0,0.0,0,0.0,24017
24,18,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,24018
24,19,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,24019
24,20,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,24020
24,21,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0,24021
24,22,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0,24022
24,23,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,24023
24,24,1,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,24024
24,25,3,0,0.0,0,0.0,0,0.0,0,0.0,3,100.0,0,0.0,0,0.0,0,0.0,24025
24,26,2,0,0.0,0,0.0,0,0.0,0,0.0,1,50.0,0,0.0,0,0.0,1,50.0,24026
24,27,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,24027
24,28,2,0,0.0,0,0.0,0,0.0,0,0.0,2,100.0,0,0.0,0,0.0,0,0.0,24028
24,29,3,0,0.0,1,33.33,0,0.0,0,0.0,1,33.33,0,0.0,1,33.33,0,0.0,24029
24,30,4,1,25.0,0,0.0,0,0.0,3,75.0,0,0.0,0,0.0,0,0.0,0,0.0,24030
24,31,1,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0,0,0.0,0,0.0,0,0.0,24031
24,32,3,0,0.0,0,0.0,0,0.0,0,0.0,3,100.0,0,0.0,0,0.0,0,0.0,24032
24,33,1,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,24033
24,34,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0,24034
24,35,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,24035
24,36,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,24036
24,37,1,0,0.0,0,0.0,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,24037
24,38,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,24038
24,39,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,24039
24,40,3,1,33.33,0,0.0,0,0.0,0,0.0,1,33.33,0,0.0,0,0.0,1,33.33,24040
24,41,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,24041
24,42,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,24042
24,43,1,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0,0,0.0,0,0.0,0,0.0,24043
24,44,1,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0,0,0.0,0,0.0,0,0.0,24044
24,45,2,1,50.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,50.0,0,0.0,24045
24,46,1,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0,0,0.0,0,0.0,0,0.0,24046
24,47,1,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,24047
24,48,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,24048
24,49,1,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0,0,0.0,0,0.0,0,0.0,24049
24,50,6,3,50.0,0,0.0,0,0.0,0,0.0,2,33.33,0,0.0,0,0.0,1,16.67,24050
24,51,13,3,23.08,0,0.0,0,0.0,4,30.77,5,38.46,0,0.0,1,7.69,0,0.0,24051
24,52,1,0,0.0,0,0.0,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,24052
24,53,2,1,50.0,0,0.0,0,0.0,0,0.0,0,0.0,1,50.0,0,0.0,0,0.0,24053
24,54,3,1,33.33,0,0.0,0,0.0,0,0.0,2,66.67,0,0.0,0,0.0,0,0.0,24054
24,55,1,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0,0,0.0,0,0.0,0,0.0,24055
24,56,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,24056
24,57,5,2,40.0,1,20.0,0,0.0,0,0.0,1,20.0,0,0.0,0,0.0,1,20.0,24057
24,58,1,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0,0,0.0,0,0.0,0,0.0,24058
24,59,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,24059
25,1,13,4,30.77,3,23.08,0,0.0,1,7.69,5,38.46,0,0.0,0,0.0,0,0.0,25001
25,2,16,2,12.5,1,6.25,1,6.25,3,18.75,7,43.75,0,0.0,1,6.25,1,6.25,25002
25,3,4,0,0.0,0,0.0,0,0.0,0,0.0,4,100.0,0,0.0,0,0.0,0,0.0,25003
25,4,11,1,9.09,5,45.45,0,0.0,2,18.18,2,18.18,0,0.0,1,9.09,0,0.0,25004
25,5,6,2,33.33,0,0.0,0,0.0,1,16.67,3,50.0,0,0.0,0,0.0,0,0.0,25005
25,6,9,1,11.11,1,11.11,1,11.11,2,22.22,4,44.44,0,0.0,0,0.0,0,0.0,25006
25,7,5,0,0.0,1,20.0,0,0.0,1,20.0,2,40.0,0,0.0,1,20.0,0,0.0,25007
25,8,1,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0,0,0.0,0,0.0,0,0.0,25008
25,9,7,0,0.0,1,14.29,0,0.0,0,0.0,6,85.71,0,0.0,0,0.0,0,0.0,25009
25,10,2,1,50.0,0,0.0,0,0.0,1,50.0,0,0.0,0,0.0,0,0.0,0,0.0,25010
25,11,9,1,11.11,1,11.11,0,0.0,1,11.11,6,66.67,0,0.0,0,0.0,0,0.0,25011
25,12,7,3,42.86,0,0.0,2,28.57,0,0.0,2,28.57,0,0.0,0,0.0,0,0.0,25012
25,13,7,3,42.86,0,0.0,0,0.0,2,28.57,1,14.29,0,0.0,0,0.0,1,14.29,25013
25,14,10,6,60.0,0,0.0,0,0.0,0,0.0,4,40.0,0,0.0,0,0.0,0,0.0,25014
25,15,4,2,50.0,0,0.0,0,0.0,0,0.0,2,50.0,0,0.0,0,0.0,0,0.0,25015
25,16,8,0,0.0,3,37.5,0,0.0,0,0.0,3,37.5,0,0.0,2,25.0,0,0.0,25016
25,17,11,4,36.36,2,18.18,0,0.0,0,0.0,4,36.36,0,0.0,0,0.0,1,9.09,25017
25,18,7,1,14.29,4,57.14,0,0.0,0,0.0,1,14.29,1,14.29,0,0.0,0,0.0,25018
25,19,6,3,50.0,0,0.0,0,0.0,0,0.0,3,50.0,0,0.0,0,0.0,0,0.0,25019
25,20,5,1,20.0,0,0.0,0,0.0,0,0.0,3,60.0,1,20.0,0,0.0,0,0.0,25020
25,21,9,2,22.22,1,11.11,0,0.0,4,44.44,2,22.22,0,0.0,0,0.0,0,0.0,25021
25,22,11,5,45.45,0,0.0,0,0.0,0,0.0,6,54.55,0,0.0,0,0.0,0,0.0,25022
25,23,3,1,33.33,0,0.0,0,0.0,0,0.0,2,66.67,0,0.0,0,0.0,0,0.0,25023
25,24,6,0,0.0,1,16.67,0,0.0,0,0.0,4,66.67,0,0.0,1,16.67,0,0.0,25024
25,25,13,3,23.08,3,23.08,0,0.0,6,46.15,1,7.69,0,0.0,0,0.0,0,0.0,25025
25,26,10,3,30.0,1,10.0,0,0.0,1,10.0,5,50.0,0,0.0,0,0.0,0,0.0,25026
25,27,16,4,25.0,1,6.25,0,0.0,3,18.75,8,50.0,0,0.0,0,0.0,0,0.0,25027
25,28,15,3,20.0,2,13.33,0,0.0,2,13.33,8,53.33,0,0.0,0,0.0,0,0.0,25028
25,29,5,0,0.0,0,0.0,0,0.0,1,20.0,3,60.0,0,0.0,1,20.0,0,0.0,25029
25,30,3,0,0.0,2,66.67,0,0.0,0,0.0,1,33.33,0,0.0,0,0.0,0,0.0,25030
25,31,6,3,50.0,0,0.0,1,16.67,0,0.0,2,33.33,0,0.0,0,0.0,0,0.0,25031
26,1,6,3,50.0,0,0.0,0,0.0,0,0.0,3,50.0,0,0.0,0,0.0,0,0.0,26001
26,2,5,3,60.0,0,0.0,0,0.0,0,0.0,2,40.0,0,0.0,0,0.0,0,0.0,26002
26,3,1,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0,0,0.0,0,0.0,0,0.0,26003
26,4,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,26004
26,5,1,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,26005
26,6,1,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0,0,0.0,0,0.0,0,0.0,26006
26,7,2,1,50.0,0,0.0,0,0.0,0,0.0,1,50.0,0,0.0,0,0.0,0,0.0,26007
26,8,4,0,0.0,2,50.0,0,0.0,0,0.0,2,50.0,0,0.0,0,0.0,0,0.0,26008
26,9,7,2,28.57,1,14.29,0,0.0,2,28.57,2,28.57,0,0.0,0,0.0,0,0.0,26009
26,10,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0,26010
26,11,6,2,33.33,1,16.67,1,16.67,0,0.0,2,33.33,0,0.0,0,0.0,0,0.0,26011
26,12,1,0,0.0,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,26012
26,13,8,2,25.0,2,25.0,1,12.5,2,25.0,1,12.5,0,0.0,0,0.0,0,0.0,26013
26,14,4,2,50.0,1,25.0,0,0.0,0,0.0,1,25.0,0,0.0,0,0.0,0,0.0,26014
26,15,3,0,0.0,0,0.0,0,0.0,0,0.0,2,66.67,0,0.0,0,0.0,1,33.33,26015
26,16,1,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,26016
26,17,29,1,3.45,2,6.9,0,0.0,2,6.9,23,79.31,1,3.45,0,0.0,0,0.0,26017
26,18,2,1,50.0,0,0.0,0,0.0,0,0.0,0,0.0,1,50.0,0,0.0,0,0.0,26018
26,19,7,2,28.57,1,14.29,0,0.0,0,0.0,3,42.86,1,14.29,0,0.0,0,0.0,26019
26,20,7,2,28.57,0,0.0,0,0.0,1,14.29,4,57.14,0,0.0,0,0.0,0,0.0,26020
26,21,1,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,26021
26,22,1,0,0.0,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,26022
26,23,6,0,0.0,2,33.33,0,0.0,0,0.0,4,66.67,0,0.0,0,0.0,0,0.0,26023
26,24,2,0,0.0,0,0.0,0,0.0,1,50.0,1,50.0,0,0.0,0,0.0,0,0.0,26024
26,25,1,0,0.0,0,0.0,0,0.0,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,26025
26,26,3,1,33.33,1,33.33,0,0.0,0,0.0,1,33.33,0,0.0,0,0.0,0,0.0,26026
26,27,4,0,0.0,1,25.0,0,0.0,0,0.0,3,75.0,0,0.0,0,0.0,0,0.0,26027
26,28,7,1,14.29,1,14.29,0,0.0,0,0.0,4,57.14,0,0.0,1,14.29,0,0.0,26028
26,29,1,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0,0,0.0,0,0.0,0,0.0,26029
26,30,3,0,0.0,0,0.0,0,0.0,0,0.0,3,100.0,0,0.0,0,0.0,0,0.0,26030
26,31,2,0,0.0,0,0.0,0,0.0,0,0.0,2,100.0,0,0.0,0,0.0,0,0.0,26031
26,32,13,2,15.38,1,7.69,1,7.69,0,0.0,9,69.23,0,0.0,0,0.0,0,0.0,26032
26,33,41,3,7.32,3,7.32,0,0.0,2,4.88,32,78.05,0,0.0,0,0.0,1,2.44,26033
26,34,1,0,0.0,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,26034
26,35,7,2,28.57,0,0.0,0,0.0,1,14.29,4,57.14,0,0.0,0,0.0,0,0.0,26035
26,36,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,26036
26,37,7,0,0.0,2,28.57,0,0.0,0,0.0,5,71.43,0,0.0,0,0.0,0,0.0,26037
26,38,2,0,0.0,0,0.0,0,0.0,0,0.0,2,100.0,0,0.0,0,0.0,0,0.0,26038
26,39,3,1,33.33,0,0.0,0,0.0,0,0.0,2,66.67,0,0.0,0,0.0,0,0.0,26039
26,40,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,26040
26,41,2,1,50.0,0,0.0,0,0.0,0,0.0,1,50.0,0,0.0,0,0.0,0,0.0,26041
26,42,5,1,20.0,0,0.0,2,40.0,0,0.0,0,0.0,0,0.0,1,20.0,1,20.0,26042
26,43,4,1,25.0,2,50.0,0,0.0,0,0.0,1,25.0,0,0.0,0,0.0,0,0.0,26043
26,44,3,1,33.33,2,66.67,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,26044
26,45,2,1,50.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,50.0,26045
26,46,23,3,13.04,1,4.35,0,0.0,0,0.0,19,82.61,0,0.0,0,0.0,0,0.0,26046
26,47,3,0,0.0,2,66.67,0,0.0,1,33.33,0,0.0,0,0.0,0,0.0,0,0.0,26047
26,48,4,1,25.0,0,0.0,1,25.0,0,0.0,1,25.0,0,0.0,1,25.0,0,0.0,26048
26,49,1,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0,0,0.0,0,0.0,0,0.0,26049
26,50,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,26050
26,51,1,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0,0,0.0,0,0.0,0,0.0,26051
26,52,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,26052
26,53,3,1,33.33,0,0.0,1,33.33,0,0.0,1,33.33,0,0.0,0,0.0,0,0.0,26053
26,54,5,2,40.0,2,40.0,0,0.0,0,0.0,1,20.0,0,0.0,0,0.0,0,0.0,26054
26,55,1,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0,0,0.0,0,0.0,0,0.0,26055
26,56,2,0,0.0,0,0.0,0,0.0,0,0.0,1,50.0,1,50.0,0,0.0,0,0.0,26056
26,57,2,1,50.0,1,50.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,26057
26,58,1,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0,0,0.0,0,0.0,0,0.0,26058
26,59,4,1,25.0,1,25.0,0,0.0,0,0.0,2,50.0,0,0.0,0,0.0,0,0.0,26059
26,60,8,2,25.0,0,0.0,0,0.0,0,0.0,6,75.0,0,0.0,0,0.0,0,0.0,26060
26,61,2,0,0.0,0,0.0,0,0.0,0,0.0,2,100.0,0,0.0,0,0.0,0,0.0,26061
26,62,5,0,0.0,0,0.0,0,0.0,0,0.0,5,100.0,0,0.0,0,0.0,0,0.0,26062
26,63,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,26063
27,1,14,1,7.14,3,21.43,0,0.0,1,7.14,9,64.29,0,0.0,0,0.0,0,0.0,27001
27,2,1,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0,0,0.0,0,0.0,0,0.0,27002
27,3,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,27003
27,4,8,3,37.5,0,0.0,0,0.0,1,12.5,2,25.0,1,12.5,1,12.5,0,0.0,27004
27,5,6,0,0.0,1,16.67,0,0.0,0,0.0,5,83.33,0,0.0,0,0.0,0,0.0,27005
27,6,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,27006
27,7,20,2,10.0,3,15.0,1,5.0,3,15.0,10,50.0,1,5.0,0,0.0,0,0.0,27007
27,8,3,0,0.0,1,33.33,1,33.33,0,0.0,1,33.33,0,0.0,0,0.0,0,0.0,27008
27,9,1,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0,0,0.0,0,0.0,0,0.0,27009
27,10,2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,50.0,1,50.0,0,0.0,27010
27,11,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,27011
27,12,15,2,13.33,1,6.67,1,6.67,2,13.33,8,53.33,1,6.67,0,0.0,0,0.0,27012
27,13,4,0,0.0,0,0.0,0,0.0,2,50.0,2,50.0,0,0.0,0,0.0,0,0.0,27013
27,14,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,27014
27,15,2,1,50.0,1,50.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,27015
27,16,10,3,30.0,2,20.0,0,0.0,1,10.0,3,30.0,1,10.0,0,0.0,0,0.0,27016
27,17,9,3,33.33,3,33.33,0,0.0,0,0.0,3,33.33,0,0.0,0,0.0,0,0.0,27017
27,18,6,1,16.67,1,16.67,0,0.0,1,16.67,3,50.0,0,0.0,0,0.0,0,0.0,27018
27,19,2,0,0.0,0,0.0,0,0.0,0,0.0,2,100.0,0,0.0,0,0.0,0,0.0,27019
27,20,1,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,27020
27,21,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,27021
27,22,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0,0,0.0,0,0.0,27022
27,23,2,1,50.0,0,0.0,0,0.0,0,0.0,1,50.0,0,0.0,0,0.0,0,0.0,27023
27,24,2,0,0.0,0,0.0,0,0.0,0,0.0,1,50.0,0,0.0,0,0.0,1,50.0,27024
27,25,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,27025
27,26,6,3,50.0,2,33.33,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,16.67,27026
27,27,3,1,33.33,1,33.33,0,0.0,1,33.33,0,0.0,0,0.0,0,0.0,0,0.0,27027
27,28,18,3,16.67,3,16.67,0,0.0,1,5.56,10,55.56,0,0.0,1,5.56,0,0.0,27028
27,29,3,2,66.67,0,0.0,0,0.0,0,0.0,0,0.0,1,33.33,0,0.0,0,0.0,27029
27,30,1,0,0.0,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,27030
27,31,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,27031
27,32,6,3,50.0,1,16.67,0,0.0,0,0.0,2,33.33,0,0.0,0,0.0,0,0.0,27032
27,33,6,1,16.67,1,16.67,0,0.0,2,33.33,2,33.33,0,0.0,0,0.0,0,0.0,27033
