ward,precinct,total,Ann Collins Dole,Ann Collins Dole Percent,Joanne Guillemette,Joanne Guillemette Percent,Paul M. McMahon,Paul M. McMahon Percent,Aurelia Marie Pucinski,Aurelia Marie Pucinski Percent,precinct_id
41,28,108,29,26.85,10,9.26,19,17.59,50,46.3,41028
41,29,47,10,21.28,10,21.28,6,12.77,21,44.68,41029
41,30,161,18,11.18,17,10.56,35,21.74,91,56.52,41030
41,31,158,20,12.66,12,7.59,34,21.52,92,58.23,41031
41,32,95,13,13.68,12,12.63,17,17.89,53,55.79,41032
41,33,91,15,16.48,7,7.69,24,26.37,45,49.45,41033
41,34,86,8,9.3,9,10.47,19,22.09,50,58.14,41034
41,35,175,34,19.43,10,5.71,33,18.86,98,56.0,41035
41,36,149,19,12.75,19,12.75,34,22.82,77,51.68,41036
41,37,123,19,15.45,13,10.57,28,22.76,63,51.22,41037
41,38,133,18,13.53,12,9.02,31,23.31,72,54.14,41038
41,39,127,20,15.75,15,11.81,22,17.32,70,55.12,41039
41,40,166,26,15.66,10,6.02,32,19.28,98,59.04,41040
41,41,156,19,12.18,10,6.41,26,16.67,101,64.74,41041
41,42,165,17,10.3,16,9.7,42,25.45,90,54.55,41042
41,43,130,27,20.77,12,9.23,26,20.0,65,50.0,41043
41,44,181,51,28.18,10,5.52,26,14.36,94,51.93,41044
41,45,129,22,17.05,17,13.18,25,19.38,65,50.39,41045
41,46,127,18,14.17,6,4.72,30,23.62,73,57.48,41046
41,47,134,29,21.64,8,5.97,25,18.66,72,53.73,41047
41,48,70,13,18.57,5,7.14,9,12.86,43,61.43,41048
41,49,179,26,14.53,18,10.06,48,26.82,87,48.6,41049
41,50,141,21,14.89,22,15.6,23,16.31,75,53.19,41050
41,51,99,10,10.1,14,14.14,19,19.19,56,56.57,41051
41,52,228,37,16.23,14,6.14,31,13.6,146,64.04,41052
41,53,160,28,17.5,14,8.75,29,18.13,89,55.63,41053
41,54,131,37,28.24,14,10.69,20,15.27,60,45.8,41054
41,55,95,17,17.89,8,8.42,23,24.21,47,49.47,41055
41,56,191,41,21.47,17,8.9,46,24.08,87,45.55,41056
41,57,136,21,15.44,16,11.76,19,13.97,80,58.82,41057
42,1,99,38,38.38,20,20.2,10,10.1,31,31.31,42001
42,2,69,24,34.78,15,21.74,9,13.04,21,30.43,42002
42,3,53,13,24.53,11,20.75,9,16.98,20,37.74,42003
42,4,95,25,26.32,17,17.89,15,15.79,38,40.0,42004
42,5,97,51,52.58,5,5.15,11,11.34,30,30.93,42005
42,6,231,63,27.27,49,21.21,32,13.85,87,37.66,42006
42,7,95,26,27.37,17,17.89,14,14.74,38,40.0,42007
42,8,124,48,38.71,19,15.32,17,13.71,40,32.26,42008
42,9,123,41,33.33,26,21.14,19,15.45,37,30.08,42009
42,10,46,19,41.3,6,13.04,3,6.52,18,39.13,42010
42,11,95,35,36.84,14,14.74,8,8.42,38,40.0,42011
42,12,57,21,36.84,12,21.05,7,12.28,17,29.82,42012
42,13,196,65,33.16,37,18.88,21,10.71,73,37.24,42013
42,14,68,15,22.06,13,19.12,12,17.65,28,41.18,42014
42,15,117,57,48.72,10,8.55,13,11.11,37,31.62,42015
42,16,53,18,33.96,11,20.75,11,20.75,13,24.53,42016
42,17,73,27,36.99,15,20.55,10,13.7,21,28.77,42017
42,18,89,37,41.57,13,14.61,8,8.99,31,34.83,42018
42,19,29,14,48.28,1,3.45,4,13.79,10,34.48,42019
42,20,55,20,36.36,12,21.82,6,10.91,17,30.91,42020
42,21,47,21,44.68,2,4.26,7,14.89,17,36.17,42021
42,22,74,25,33.78,19,25.68,9,12.16,21,28.38,42022
42,23,141,69,48.94,13,9.22,16,11.35,43,30.5,42023
42,24,106,40,37.74,15,14.15,9,8.49,42,39.62,42024
42,25,98,33,33.67,15,15.31,11,11.22,39,39.8,42025
42,26,145,40,27.59,38,26.21,22,15.17,45,31.03,42026
42,27,147,29,19.73,36,24.49,22,14.97,60,40.82,42027
42,28,117,42,35.9,19,16.24,14,11.97,42,35.9,42028
42,29,103,50,48.54,11,10.68,6,5.83,36,34.95,42029
42,30,63,26,41.27,9,14.29,7,11.11,21,33.33,42030
42,31,40,12,30.0,3,7.5,6,15.0,19,47.5,42031
42,32,118,38,32.2,27,22.88,11,9.32,42,35.59,42032
42,33,157,57,36.31,29,18.47,27,17.2,44,28.03,42033
42,34,101,42,41.58,16,15.84,7,6.93,36,35.64,42034
42,35,91,39,42.86,15,16.48,12,13.19,25,27.47,42035
42,36,75,29,38.67,22,29.33,2,2.67,22,29.33,42036
42,37,79,32,40.51,9,11.39,5,6.33,33,41.77,42037
42,38,85,30,35.29,12,14.12,8,9.41,35,41.18,42038
42,39,147,20,13.61,99,67.35,9,6.12,19,12.93,42039
42,40,113,48,42.48,13,11.5,10,8.85,42,37.17,42040
42,41,100,39,39.0,13,13.0,11,11.0,37,37.0,42041
42,42,47,17,36.17,12,25.53,6,12.77,12,25.53,42042
42,43,94,40,42.55,10,10.64,17,18.09,27,28.72,42043
42,44,101,38,37.62,15,14.85,12,11.88,36,35.64,42044
42,45,81,27,33.33,10,12.35,14,17.28,30,37.04,42045
42,46,61,24,39.34,9,14.75,7,11.48,21,34.43,42046
42,47,57,20,35.09,8,14.04,4,7.02,25,43.86,42047
42,48,54,22,40.74,7,12.96,4,7.41,21,38.89,42048
42,49,72,14,19.44,44,61.11,2,2.78,12,16.67,42049
42,50,78,43,55.13,6,7.69,5,6.41,24,30.77,42050
42,51,84,17,20.24,20,23.81,11,13.1,36,42.86,42051
42,52,54,19,35.19,9,16.67,5,9.26,21,38.89,42052
42,53,74,20,27.03,24,32.43,4,5.41,26,35.14,42053
42,54,75,28,37.33,9,12.0,16,21.33,22,29.33,42054
42,55,95,33,34.74,14,14.74,11,11.58,37,38.95,42055
42,56,88,43,48.86,13,14.77,8,9.09,24,27.27,42056
42,57,69,20,28.99,20,28.99,14,20.29,15,21.74,42057
42,58,42,12,28.57,13,30.95,7,16.67,10,23.81,42058
42,59,15,3,20.0,6,40.0,1,6.67,5,33.33,42059
42,60,56,13,23.21,18,32.14,10,17.86,15,26.79,42060
42,61,52,28,53.85,5,9.62,4,7.69,15,28.85,42061
42,62,61,16,26.23,11,18.03,7,11.48,27,44.26,42062
42,63,103,36,34.95,18,17.48,5,4.85,44,42.72,42063
42,64,44,16,36.36,8,18.18,5,11.36,15,34.09,42064
42,65,75,31,41.33,13,17.33,5,6.67,26,34.67,42065
42,66,98,32,32.65,25,25.51,16,16.33,25,25.51,42066
42,67,78,26,33.33,17,21.79,7,8.97,28,35.9,42067
42,68,86,32,37.21,11,12.79,15,17.44,28,32.56,42068
42,69,108,30,27.78,26,24.07,16,14.81,36,33.33,42069
43,1,129,47,36.43,24,18.6,16,12.4,42,32.56,43001
43,2,79,28,35.44,8,10.13,12,15.19,31,39.24,43002
43,3,96,31,32.29,13,13.54,16,16.67,36,37.5,43003
43,4,96,34,35.42,11,11.46,8,8.33,43,44.79,43004
43,5,62,35,56.45,3,4.84,10,16.13,14,22.58,43005
43,6,68,25,36.76,7,10.29,12,17.65,24,35.29,43006
43,7,112,39,34.82,23,20.54,11,9.82,39,34.82,43007
43,8,123,56,45.53,15,12.2,20,16.26,32,26.02,43008
43,9,57,24,42.11,4,7.02,7,12.28,22,38.6,43009
43,10,79,37,46.84,13,16.46,5,6.33,24,30.38,43010
43,11,35,12,34.29,5,14.29,6,17.14,12,34.29,43011
43,12,114,49,42.98,15,13.16,11,9.65,39,34.21,43012
43,13,34,9,26.47,9,26.47,7,20.59,9,26.47,43013
43,14,98,46,46.94,8,8.16,13,13.27,31,31.63,43014
43,15,67,31,46.27,9,13.43,9,13.43,18,26.87,43015
43,16,98,41,41.84,11,11.22,10,10.2,36,36.73,43016
43,17,80,48,60.0,8,10.0,3,3.75,21,26.25,43017
43,18,123,43,34.96,17,13.82,18,14.63,45,36.59,43018
43,19,45,16,35.56,8,17.78,5,11.11,16,35.56,43019
43,20,99,46,46.46,13,13.13,13,13.13,27,27.27,43020
43,21,92,51,55.43,11,11.96,5,5.43,25,27.17,43021
43,22,59,16,27.12,7,11.86,11,18.64,25,42.37,43022
43,23,72,40,55.56,12,16.67,4,5.56,16,22.22,43023
43,24,109,34,31.19,8,7.34,18,16.51,49,44.95,43024
43,25,118,40,33.9,23,19.49,16,13.56,39,33.05,43025
43,26,73,26,35.62,5,6.85,14,19.18,28,38.36,43026
43,27,86,39,45.35,13,15.12,9,10.47,25,29.07,43027
43,28,97,32,32.99,14,14.43,11,11.34,40,41.24,43028
43,29,71,31,43.66,8,11.27,5,7.04,27,38.03,43029
43,30,49,20,40.82,3,6.12,8,16.33,18,36.73,43030
43,31,106,59,55.66,10,9.43,5,4.72,32,30.19,43031
43,32,98,48,48.98,10,10.2,10,10.2,30,30.61,43032
43,33,31,13,41.94,1,3.23,3,9.68,14,45.16,43033
43,34,21,8,38.1,2,9.52,4,19.05,7,33.33,43034
43,35,95,46,48.42,9,9.47,14,14.74,26,27.37,43035
43,36,79,30,37.97,12,15.19,6,7.59,31,39.24,43036
43,37,55,23,41.82,8,14.55,9,16.36,15,27.27,43037
43,38,57,27,47.37,4,7.02,7,12.28,19,33.33,43038
43,39,58,26,44.83,3,5.17,4,6.9,25,43.1,43039
43,40,29,12,41.38,2,6.9,6,20.69,9,31.03,43040
43,41,42,22,52.38,3,7.14,6,14.29,11,26.19,43041
43,42,107,45,42.06,12,11.21,11,10.28,39,36.45,43042
43,43,46,22,47.83,6,13.04,3,6.52,15,32.61,43043
43,44,64,30,46.88,7,10.94,6,9.38,21,32.81,43044
43,45,35,15,42.86,3,8.57,4,11.43,13,37.14,43045
43,46,118,41,34.75,15,12.71,16,13.56,46,38.98,43046
43,47,85,38,44.71,16,18.82,8,9.41,23,27.06,43047
43,48,73,30,41.1,14,19.18,14,19.18,15,20.55,43048
43,49,86,38,44.19,7,8.14,11,12.79,30,34.88,43049
43,50,63,29,46.03,9,14.29,7,11.11,18,28.57,43050
43,51,105,36,34.29,11,10.48,11,10.48,47,44.76,43051
43,52,51,14,27.45,4,7.84,11,21.57,22,43.14,43052
43,53,98,31,31.63,14,14.29,19,19.39,34,34.69,43053
43,54,56,19,33.93,12,21.43,8,14.29,17,30.36,43054
43,55,100,42,42.0,25,25.0,10,10.0,23,23.0,43055
43,56,46,23,50.0,1,2.17,5,10.87,17,36.96,43056
43,57,51,25,49.02,6,11.76,3,5.88,17,33.33,43057
43,58,61,36,59.02,3,4.92,5,8.2,17,27.87,43058
43,59,104,46,44.23,12,11.54,14,13.46,32,30.77,43059
44,1,101,37,36.63,14,13.86,12,11.88,38,37.62,44001
44,2,66,28,42.42,11,16.67,8,12.12,19,28.79,44002
44,3,130,44,33.85,16,12.31,11,8.46,59,45.38,44003
44,4,142,55,38.73,33,23.24,11,7.75,43,30.28,44004
44,5,94,32,34.04,22,23.4,7,7.45,33,35.11,44005
44,6,69,42,60.87,6,8.7,6,8.7,15,21.74,44006
44,7,128,55,42.97,21,16.41,11,8.59,41,32.03,44007
44,8,42,11,26.19,8,19.05,5,11.9,18,42.86,44008
44,9,64,36,56.25,9,14.06,5,7.81,14,21.88,44009
44,10,42,19,45.24,8,19.05,4,9.52,11,26.19,44010
44,11,87,40,45.98,10,11.49,12,13.79,25,28.74,44011
44,12,60,18,30.0,10,16.67,10,16.67,22,36.67,44012
44,13,58,18,31.03,13,22.41,8,13.79,19,32.76,44013
44,14,75,29,38.67,15,20.0,11,14.67,20,26.67,44014
44,15,135,62,45.93,36,26.67,14,10.37,23,17.04,44015
44,16,83,35,42.17,11,13.25,12,14.46,25,30.12,44016
44,17,109,43,39.45,19,17.43,8,7.34,39,35.78,44017
44,18,68,21,30.88,18,26.47,8,11.76,21,30.88,44018
44,19,46,15,32.61,7,15.22,6,13.04,18,39.13,44019
44,20,52,19,36.54,14,26.92,8,15.38,11,21.15,44020
44,21,95,38,40.0,21,22.11,12,12.63,24,25.26,44021
44,22,128,50,39.06,26,20.31,15,11.72,37,28.91,44022
44,23,64,24,37.5,15,23.44,7,10.94,18,28.13,44023
44,24,52,28,53.85,10,19.23,6,11.54,8,15.38,44024
44,25,83,49,59.04,5,6.02,7,8.43,22,26.51,44025
44,26,54,28,51.85,11,20.37,3,5.56,12,22.22,44026
44,27,86,39,45.35,12,13.95,12,13.95,23,26.74,44027
44,28,60,23,38.33,11,18.33,12,20.0,14,23.33,44028
44,29,88,32,36.36,15,17.05,8,9.09,33,37.5,44029
44,30,78,25,32.05,13,16.67,10,12.82,30,38.46,44030
44,31,70,35,50.0,6,8.57,6,8.57,23,32.86,44031
44,32,59,22,37.29,12,20.34,10,16.95,15,25.42,44032
44,33,95,21,22.11,35,36.84,14,14.74,25,26.32,44033
44,34,60,24,40.0,4,6.67,9,15.0,23,38.33,44034
44,35,87,34,39.08,14,16.09,11,12.64,28,32.18,44035
44,36,57,22,38.6,13,22.81,5,8.77,17,29.82,44036
44,37,141,76,53.9,18,12.77,11,7.8,36,25.53,44037
44,38,63,26,41.27,6,9.52,7,11.11,24,38.1,44038
44,39,74,22,29.73,14,18.92,15,20.27,23,31.08,44039
44,40,87,38,43.68,15,17.24,11,12.64,23,26.44,44040
44,41,66,25,37.88,13,19.7,8,12.12,20,30.3,44041
44,42,111,35,31.53,40,36.04,10,9.01,26,23.42,44042
44,43,94,35,37.23,16,17.02,12,12.77,31,32.98,44043
44,44,112,29,25.89,34,30.36,14,12.5,35,31.25,44044
44,45,103,33,32.04,18,17.48,12,11.65,40,38.83,44045
44,46,76,41,53.95,12,15.79,6,7.89,17,22.37,44046
44,47,97,30,30.93,13,13.4,11,11.34,43,44.33,44047
44,48,86,31,36.05,15,17.44,9,10.47,31,36.05,44048
44,49,193,70,36.27,45,23.32,14,7.25,64,33.16,44049
44,50,80,27,33.75,15,18.75,13,16.25,25,31.25,44050
44,51,67,23,34.33,8,11.94,14,20.9,22,32.84,44051
45,1,82,19,23.17,11,13.41,11,13.41,41,50.0,45001
45,2,159,28,17.61,31,19.5,22,13.84,78,49.06,45002
45,3,232,27,11.64,81,34.91,30,12.93,94,40.52,45003
45,4,184,24,13.04,39,21.2,31,16.85,90,48.91,45004
45,5,162,34,20.99,21,12.96,21,12.96,86,53.09,45005
45,6,159,18,11.32,47,29.56,25,15.72,69,43.4,45006
45,7,93,17,18.28,18,19.35,17,18.28,41,44.09,45007
45,8,113,15,13.27,20,17.7,23,20.35,55,48.67,45008
45,9,166,26,15.66,30,18.07,28,16.87,82,49.4,45009
45,10,151,33,21.85,25,16.56,21,13.91,72,47.68,45010
45,11,122,15,12.3,22,18.03,33,27.05,52,42.62,45011
45,12,145,31,21.38,25,17.24,32,22.07,57,39.31,45012
45,13,221,22,9.95,92,41.63,20,9.05,87,39.37,45013
45,14,147,17,11.56,30,20.41,25,17.01,75,51.02,45014
45,15,161,17,10.56,48,29.81,23,14.29,73,45.34,45015
45,16,135,21,15.56,47,34.81,17,12.59,50,37.04,45016
45,17,127,17,13.39,24,18.9,21,16.54,65,51.18,45017
45,18,153,23,15.03,48,31.37,25,16.34,57,37.25,45018
45,19,171,33,19.3,45,26.32,28,16.37,65,38.01,45019
45,20,125,13,10.4,22,17.6,20,16.0,70,56.0,45020
45,21,137,15,10.95,38,27.74,26,18.98,58,42.34,45021
45,22,119,20,16.81,27,22.69,14,11.76,58,48.74,45022
45,23,132,13,9.85,25,18.94,18,13.64,76,57.58,45023
45,24,158,33,20.89,22,13.92,22,13.92,81,51.27,45024
45,25,151,18,11.92,47,31.13,29,19.21,57,37.75,45025
45,26,187,26,13.9,61,32.62,23,12.3,77,41.18,45026
45,27,117,8,6.84,22,18.8,11,9.4,76,64.96,45027
45,28,125,16,12.8,31,24.8,18,14.4,60,48.0,45028
45,29,143,19,13.29,41,28.67,19,13.29,64,44.76,45029
45,30,158,24,15.19,41,25.95,25,15.82,68,43.04,45030
45,31,119,17,14.29,11,9.24,30,25.21,61,51.26,45031
45,32,75,16,21.33,7,9.33,12,16.0,40,53.33,45032
45,33,130,18,13.85,28,21.54,24,18.46,60,46.15,45033
45,34,108,18,16.67,19,17.59,13,12.04,58,53.7,45034
45,35,130,30,23.08,33,25.38,20,15.38,47,36.15,45035
45,36,109,24,22.02,23,21.1,14,12.84,48,44.04,45036
45,37,115,15,13.04,19,16.52,19,16.52,62,53.91,45037
45,38,133,23,17.29,32,24.06,14,10.53,64,48.12,45038
45,39,167,26,15.57,54,32.34,16,9.58,71,42.51,45039
45,40,197,27,13.71,68,34.52,31,15.74,71,36.04,45040
45,41,72,10,13.89,14,19.44,13,18.06,35,48.61,45041
45,42,147,13,8.84,48,32.65,22,14.97,64,43.54,45042
45,43,118,17,14.41,23,19.49,14,11.86,64,54.24,45043
45,44,174,21,12.07,42,24.14,32,18.39,79,45.4,45044
45,45,97,19,19.59,18,18.56,14,14.43,46,47.42,45045
45,46,152,30,19.74,31,20.39,23,15.13,68,44.74,45046
45,47,126,13,10.32,35,27.78,19,15.08,59,46.83,45047
45,48,126,25,19.84,35,27.78,12,9.52,54,42.86,45048
45,49,150,29,19.33,20,13.33,29,19.33,72,48.0,45049
45,50,125,10,8.0,28,22.4,26,20.8,61,48.8,45050
45,51,134,18,13.43,14,10.45,28,20.9,74,55.22,45051
45,52,138,21,15.22,23,16.67,24,17.39,70,50.72,45052
45,53,97,13,13.4,30,30.93,11,11.34,43,44.33,45053
46,1,237,79,33.33,30,12.66,21,8.86,107,45.15,46001
46,2,119,57,47.9,22,18.49,10,8.4,30,25.21,46002
46,3,138,56,40.58,26,18.84,15,10.87,41,29.71,46003
46,4,119,47,39.5,18,15.13,17,14.29,37,31.09,46004
46,5,49,20,40.82,5,10.2,6,12.24,18,36.73,46005
46,6,99,21,21.21,22,22.22,19,19.19,37,37.37,46006
46,7,68,34,50.0,7,10.29,12,17.65,15,22.06,46007
46,8,98,27,27.55,19,19.39,22,22.45,30,30.61,46008
46,9,87,26,29.89,10,11.49,21,24.14,30,34.48,46009
46,10,65,25,38.46,10,15.38,7,10.77,23,35.38,46010
46,11,117,46,39.32,20,17.09,13,11.11,38,32.48,46011
46,12,79,43,54.43,11,13.92,7,8.86,18,22.78,46012
46,13,91,33,36.26,20,21.98,15,16.48,23,25.27,46013
46,14,62,24,38.71,5,8.06,12,19.35,21,33.87,46014
46,15,118,49,41.53,19,16.1,17,14.41,33,27.97,46015
46,16,77,39,50.65,9,11.69,9,11.69,20,25.97,46016
46,17,151,73,48.34,15,9.93,12,7.95,51,33.77,46017
46,18,148,62,41.89,19,12.84,13,8.78,54,36.49,46018
46,19,100,47,47.0,16,16.0,9,9.0,28,28.0,46019
46,20,79,33,41.77,24,30.38,11,13.92,11,13.92,46020
46,21,24,9,37.5,4,16.67,2,8.33,9,37.5,46021
46,22,66,16,24.24,12,18.18,9,13.64,29,43.94,46022
46,23,77,30,38.96,18,23.38,10,12.99,19,24.68,46023
46,24,54,22,40.74,12,22.22,5,9.26,15,27.78,46024
46,25,94,26,27.66,15,15.96,18,19.15,35,37.23,46025
46,26,96,32,33.33,22,22.92,17,17.71,25,26.04,46026
46,27,66,27,40.91,8,12.12,14,21.21,17,25.76,46027
46,28,98,32,32.65,18,18.37,12,12.24,36,36.73,46028
46,29,119,54,45.38,15,12.61,14,11.76,36,30.25,46029
46,30,145,45,31.03,25,17.24,22,15.17,53,36.55,46030
46,31,114,58,50.88,15,13.16,13,11.4,28,24.56,46031
46,32,74,21,28.38,14,18.92,14,18.92,25,33.78,46032
46,33,128,55,42.97,18,14.06,16,12.5,39,30.47,46033
46,34,115,45,39.13,23,20.0,14,12.17,33,28.7,46034
46,35,90,33,36.67,11,12.22,20,22.22,26,28.89,46035
46,36,124,51,41.13,12,9.68,13,10.48,48,38.71,46036
46,37,43,14,32.56,6,13.95,5,11.63,18,41.86,46037
46,38,108,49,45.37,19,17.59,19,17.59,21,19.44,46038
46,39,113,50,44.25,18,15.93,6,5.31,39,34.51,46039
46,40,83,30,36.14,16,19.28,16,19.28,21,25.3,46040
46,41,97,29,29.9,32,32.99,10,10.31,26,26.8,46041
46,42,79,18,22.78,14,17.72,14,17.72,33,41.77,46042
46,43,148,65,43.92,20,13.51,19,12.84,44,29.73,46043
46,44,88,26,29.55,22,25.0,14,15.91,26,29.55,46044
46,45,116,32,27.59,14,12.07,14,12.07,56,48.28,46045
46,46,101,37,36.63,21,20.79,11,10.89,32,31.68,46046
46,47,43,17,39.53,7,16.28,3,6.98,16,37.21,46047
47,1,135,27,20.0,46,34.07,16,11.85,46,34.07,47001
47,2,125,26,20.8,30,24.0,23,18.4,46,36.8,47002
47,3,100,22,22.0,20,20.0,10,10.0,48,48.0,47003
47,4,169,43,25.44,44,26.04,20,11.83,62,36.69,47004
47,5,125,40,32.0,39,31.2,14,11.2,32,25.6,47005
47,6,174,43,24.71,54,31.03,21,12.07,56,32.18,47006
47,7,131,36,27.48,40,30.53,13,9.92,42,32.06,47007
47,8,196,48,24.49,77,39.29,19,9.69,52,26.53,47008
47,9,121,23,19.01,42,34.71,17,14.05,39,32.23,47009
47,10,78,26,33.33,19,24.36,8,10.26,25,32.05,47010
47,11,230,36,15.65,117,50.87,19,8.26,58,25.22,47011
47,12,120,32,26.67,28,23.33,13,10.83,47,39.17,47012
47,13,220,79,35.91,46,20.91,15,6.82,80,36.36,47013
47,14,98,25,25.51,26,26.53,16,16.33,31,31.63,47014
47,15,122,37,30.33,42,34.43,13,10.66,30,24.59,47015
47,16,156,65,41.67,22,14.1,15,9.62,54,34.62,47016
47,17,144,36,25.0,41,28.47,16,11.11,51,35.42,47017
47,18,147,52,35.37,39,26.53,16,10.88,40,27.21,47018
47,19,224,51,22.77,108,48.21,16,7.14,49,21.88,47019
47,20,155,49,31.61,51,32.9,13,8.39,42,27.1,47020
47,21,156,48,30.77,52,33.33,15,9.62,41,26.28,47021
47,22,165,49,29.7,45,27.27,22,13.33,49,29.7,47022
47,23,58,22,37.93,20,34.48,6,10.34,10,17.24,47023
47,24,109,45,41.28,23,21.1,18,16.51,23,21.1,47024
47,25,150,49,32.67,35,23.33,9,6.0,57,38.0,47025
47,26,154,57,37.01,34,22.08,18,11.69,45,29.22,47026
47,27,105,35,33.33,30,28.57,14,13.33,26,24.76,47027
47,28,207,44,21.26,75,36.23,24,11.59,64,30.92,47028
47,29,131,41,31.3,32,24.43,12,9.16,46,35.11,47029
47,30,149,39,26.17,47,31.54,18,12.08,45,30.2,47030
47,31,130,50,38.46,32,24.62,11,8.46,37,28.46,47031
47,32,140,40,28.57,40,28.57,20,14.29,40,28.57,47032
47,33,148,34,22.97,44,29.73,17,11.49,53,35.81,47033
47,34,152,54,35.53,48,31.58,20,13.16,30,19.74,47034
47,35,184,52,28.26,48,26.09,23,12.5,61,33.15,47035
47,36,169,55,32.54,46,27.22,19,11.24,49,28.99,47036
47,37,174,61,35.06,51,29.31,13,7.47,49,28.16,47037
47,38,143,49,34.27,42,29.37,12,8.39,40,27.97,47038
47,39,134,47,35.07,32,23.88,12,8.96,43,32.09,47039
47,40,86,42,48.84,8,9.3,5,5.81,31,36.05,47040
47,41,260,78,30.0,108,41.54,11,4.23,63,24.23,47041
47,42,108,37,34.26,31,28.7,15,13.89,25,23.15,47042
47,43,96,29,30.21,25,26.04,11,11.46,31,32.29,47043
47,44,111,34,30.63,19,17.12,16,14.41,42,37.84,47044
47,45,139,58,41.73,31,22.3,10,7.19,40,28.78,47045
47,46,98,26,26.53,14,14.29,18,18.37,40,40.82,47046
47,47,125,36,28.8,30,24.0,16,12.8,43,34.4,47047
47,48,36,6,16.67,11,30.56,8,22.22,11,30.56,47048
47,49,73,19,26.03,19,26.03,12,16.44,23,31.51,47049
47,50,96,25,26.04,29,30.21,13,13.54,29,30.21,47050
47,51,95,29,30.53,18,18.95,14,14.74,34,35.79,47051
47,52,37,9,24.32,7,18.92,7,18.92,14,37.84,47052
48,1,104,40,38.46,15,14.42,16,15.38,33,31.73,48001
48,2,122,28,22.95,29,23.77,18,14.75,47,38.52,48002
48,3,134,45,33.58,29,21.64,18,13.43,42,31.34,48003
48,4,122,52,42.62,22,18.03,12,9.84,36,29.51,48004
48,5,145,71,48.97,26,17.93,11,7.59,37,25.52,48005
48,6,147,43,29.25,29,19.73,25,17.01,50,34.01,48006
48,7,93,38,40.86,16,17.2,8,8.6,31,33.33,48007
48,8,93,31,33.33,12,12.9,18,19.35,32,34.41,48008
48,9,128,34,26.56,23,17.97,22,17.19,49,38.28,48009
48,10,61,22,36.07,14,22.95,5,8.2,20,32.79,48010
48,11,158,85,53.8,21,13.29,10,6.33,42,26.58,48011
48,12,88,32,36.36,17,19.32,10,11.36,29,32.95,48012
48,13,96,33,34.38,13,13.54,9,9.38,41,42.71,48013
48,14,138,36,26.09,50,36.23,16,11.59,36,26.09,48014
48,15,45,19,42.22,10,22.22,3,6.67,13,28.89,48015
48,16,82,18,21.95,28,34.15,13,15.85,23,28.05,48016
48,17,110,52,47.27,16,14.55,9,8.18,33,30.0,48017
48,18,75,26,34.67,8,10.67,14,18.67,27,36.0,48018
48,19,115,58,50.43,11,9.57,10,8.7,36,31.3,48019
48,20,70,37,52.86,3,4.29,8,11.43,22,31.43,48020
48,21,44,9,20.45,12,27.27,10,22.73,13,29.55,48021
48,22,185,58,31.35,32,17.3,23,12.43,72,38.92,48022
48,23,117,45,38.46,26,22.22,11,9.4,35,29.91,48023
48,24,93,18,19.35,13,13.98,12,12.9,50,53.76,48024
48,25,111,36,32.43,23,20.72,10,9.01,42,37.84,48025
48,26,112,43,38.39,12,10.71,15,13.39,42,37.5,48026
48,27,72,10,13.89,11,15.28,15,20.83,36,50.0,48027
48,28,130,50,38.46,14,10.77,15,11.54,51,39.23,48028
48,29,103,34,33.01,13,12.62,13,12.62,43,41.75,48029
48,30,112,54,48.21,12,10.71,12,10.71,34,30.36,48030
48,31,92,22,23.91,22,23.91,11,11.96,37,40.22,48031
48,32,74,26,35.14,14,18.92,7,9.46,27,36.49,48032
48,33,135,44,32.59,17,12.59,16,11.85,58,42.96,48033
48,34,35,10,28.57,11,31.43,3,8.57,11,31.43,48034
48,35,82,42,51.22,11,13.41,8,9.76,21,25.61,48035
48,36,118,36,30.51,21,17.8,7,5.93,54,45.76,48036
48,37,64,17,26.56,9,14.06,12,18.75,26,40.63,48037
48,38,201,121,60.2,12,5.97,24,11.94,44,21.89,48038
48,39,97,19,19.59,22,22.68,15,15.46,41,42.27,48039
48,40,65,21,32.31,15,23.08,7,10.77,22,33.85,48040
48,41,67,14,20.9,15,22.39,11,16.42,27,40.3,48041
48,42,99,37,37.37,18,18.18,12,12.12,32,32.32,48042
48,43,126,53,42.06,20,15.87,16,12.7,37,29.37,48043
48,44,85,31,36.47,13,15.29,11,12.94,30,35.29,48044
48,45,95,46,48.42,14,14.74,7,7.37,28,29.47,48045
48,46,88,25,28.41,15,17.05,12,13.64,36,40.91,48046
48,47,85,28,32.94,18,21.18,9,10.59,30,35.29,48047
48,48,113,50,44.25,16,14.16,15,13.27,32,28.32,48048
48,49,40,18,45.0,7,17.5,5,12.5,10,25.0,48049
48,50,168,73,43.45,27,16.07,23,13.69,45,26.79,48050
48,51,200,99,49.5,24,12.0,15,7.5,62,31.0,48051
48,52,63,22,34.92,17,26.98,4,6.35,20,31.75,48052
48,53,85,22,25.88,18,21.18,16,18.82,29,34.12,48053
48,54,75,23,30.67,12,16.0,7,9.33,33,44.0,48054
48,55,48,15,31.25,8,16.67,5,10.42,20,41.67,48055
48,56,115,38,33.04,22,19.13,21,18.26,34,29.57,48056
49,1,110,49,44.55,22,20.0,11,10.0,28,25.45,49001
49,2,179,71,39.66,21,11.73,21,11.73,66,36.87,49002
49,3,81,38,46.91,8,9.88,10,12.35,25,30.86,49003
